combo,signal,base,f1_slope,f2_sma,f3_move,f4_xtenor,sharpe,sortino,ann_ret,vol,mdd,calmar,excess,n_events,eq_final
F1+F2+F3+F4,z_std,optimized,0.0,100.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,11,1.2621942076773562
F2+F3+F4,z_std,optimized,,200.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,12,1.2621942076773562
F2+F3,z_std,optimized,,200.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,14,1.2621942076773562
F1+F2+F3,z_std,optimized,0.0,200.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,14,1.2621942076773562
F1+F2+F3,z_std,optimized,0.0,100.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,13,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-0.25,200.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,12,1.2621942076773562
F2+F3,z_std,optimized,,100.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,13,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,11,1.2621942076773562
F1+F2+F3,z_std,optimized,-0.25,100.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,13,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-0.5,100.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,11,1.2621942076773562
F1+F2+F3,z_std,optimized,-0.25,200.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,14,1.2621942076773562
F1+F2+F3,z_std,optimized,-0.5,200.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,14,1.2621942076773562
F2+F3+F4,z_std,optimized,,100.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,11,1.2621942076773562
F1+F2+F3,z_std,optimized,-1.0,100.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,13,1.2621942076773562
F1+F2+F3,z_std,optimized,-1.0,200.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,14,1.2621942076773562
F1+F2+F3,z_std,optimized,-0.5,100.0,"(90, 130)",,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,13,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-1.0,200.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,12,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-0.5,200.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,12,1.2621942076773562
F1+F2+F3+F4,z_std,optimized,-1.0,100.0,"(90, 130)",2.0,-0.07606839825277284,-0.0740515317248203,0.013736507033387246,0.08234027678352537,-0.2360775871295131,0.05818640897007874,0.029857650681548553,11,1.2621942076773562
F1+F3+F4,z_std,optimized,0.0,,"(80, 120)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-1.0,,"(80, 140)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-0.25,,"(80, 120)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-0.5,,"(80, 120)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-0.5,,"(80, 140)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,0.0,,"(80, 140)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-0.25,,"(80, 140)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F3+F4,z_std,optimized,,,"(80, 120)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F3+F4,z_std,optimized,-1.0,,"(80, 120)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F3+F4,z_std,optimized,,,"(80, 140)",3.0,-0.11331005398290678,-0.12197040882798395,0.011060670619657875,0.07889264073328087,-0.23128601741871324,0.04782247860506833,0.027181814267819182,16,1.2065212135491563
F1+F2,z_move,baseline,-0.5,100.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,11,1.2126347975642435
F1+F2+F4,z_move,baseline,0.0,100.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,9,1.2126347975642435
F1+F2,z_move,baseline,-0.25,100.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,11,1.2126347975642435
F2,z_move,baseline,,200.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,12,1.2126347975642435
F1+F2,z_move,baseline,-1.0,100.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,11,1.2126347975642435
F2+F4,z_move,baseline,,100.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,9,1.2126347975642435
F2,z_move,baseline,,100.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,11,1.2126347975642435
F1+F2+F4,z_move,baseline,-0.5,200.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,10,1.2126347975642435
F1+F2+F4,z_move,baseline,-1.0,100.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,9,1.2126347975642435
F1+F2+F4,z_move,baseline,-0.5,100.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,9,1.2126347975642435
F1+F2,z_move,baseline,-0.5,200.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,12,1.2126347975642435
F1+F2,z_move,baseline,0.0,100.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,11,1.2126347975642435
F1+F2+F4,z_move,baseline,-0.25,200.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,10,1.2126347975642435
F1+F2,z_move,baseline,0.0,200.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,12,1.2126347975642435
F1+F2,z_move,baseline,-0.25,200.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,12,1.2126347975642435
F1+F2,z_move,baseline,-1.0,200.0,,,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,12,1.2126347975642435
F1+F2+F4,z_move,baseline,-1.0,200.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,10,1.2126347975642435
F2+F4,z_move,baseline,,200.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,10,1.2126347975642435
F1+F2+F4,z_move,baseline,0.0,200.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,10,1.2126347975642435
F1+F2+F4,z_move,baseline,-0.25,100.0,,2.0,-0.12054307468356484,-0.11205709691377454,0.011360128365097921,0.07167455830691584,-0.23607758712951366,0.0481203171517747,0.027481272013259228,9,1.2126347975642435
F1+F2+F4,z_move,optimized,-0.5,200.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,11,1.2125393031555707
F1+F2+F4,z_move,optimized,-1.0,100.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,10,1.2125393031555707
F1+F2,z_move,optimized,-0.5,200.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,14,1.2125393031555707
F1+F2,z_move,optimized,0.0,100.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,13,1.2125393031555707
F1+F2,z_move,optimized,0.0,200.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,14,1.2125393031555707
F1+F2,z_move,optimized,-0.25,200.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,14,1.2125393031555707
F2+F4,z_move,optimized,,100.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,10,1.2125393031555707
F1+F2,z_move,optimized,-0.5,100.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,13,1.2125393031555707
F1+F2+F4,z_move,optimized,0.0,200.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,11,1.2125393031555707
F1+F2+F4,z_move,optimized,-0.5,100.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,10,1.2125393031555707
F2,z_move,optimized,,100.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,13,1.2125393031555707
F1+F2+F4,z_move,optimized,-0.25,100.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,10,1.2125393031555707
F2,z_move,optimized,,200.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,14,1.2125393031555707
F1+F2+F4,z_move,optimized,-0.25,200.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,11,1.2125393031555707
F1+F2,z_move,optimized,-1.0,100.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,13,1.2125393031555707
F1+F2,z_move,optimized,-1.0,200.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,14,1.2125393031555707
F1+F2+F4,z_move,optimized,-1.0,200.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,11,1.2125393031555707
F2+F4,z_move,optimized,,200.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,11,1.2125393031555707
F1+F2,z_move,optimized,-0.25,100.0,,,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,13,1.2125393031555707
F1+F2+F4,z_move,optimized,0.0,100.0,,2.0,-0.12060567588435465,-0.1121480131205071,0.011355461761167973,0.07167604820788889,-0.23607758712951155,0.04810054990497,0.02747660540932928,10,1.2125393031555707
F1+F2+F4,z_std,baseline,-0.25,200.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,15,1.2105404094749785
F2,z_std,baseline,,100.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,16,1.2105404094749785
F1+F2,z_std,baseline,-1.0,100.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,16,1.2105404094749785
F1+F2+F4,z_std,baseline,-0.5,100.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,14,1.2105404094749785
F1+F2,z_std,baseline,0.0,200.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,17,1.2105404094749785
F1+F2+F4,z_std,baseline,-0.5,200.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,15,1.2105404094749785
F2,z_std,baseline,,200.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,17,1.2105404094749785
F1+F2+F4,z_std,baseline,-1.0,100.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,14,1.2105404094749785
F1+F2,z_std,baseline,-0.5,200.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,17,1.2105404094749785
F1+F2,z_std,baseline,0.0,100.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,16,1.2105404094749785
F1+F2,z_std,baseline,-0.25,100.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,16,1.2105404094749785
F1+F2+F4,z_std,baseline,0.0,100.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,14,1.2105404094749785
F1+F2,z_std,baseline,-0.5,100.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,16,1.2105404094749785
F2+F4,z_std,baseline,,100.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,14,1.2105404094749785
F1+F2+F4,z_std,baseline,-1.0,200.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,15,1.2105404094749785
F1+F2+F4,z_std,baseline,-0.25,100.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,14,1.2105404094749785
F1+F2,z_std,baseline,-0.25,200.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,17,1.2105404094749785
F2+F4,z_std,baseline,,200.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,15,1.2105404094749785
F1+F2+F4,z_std,baseline,0.0,200.0,,2.0,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,15,1.2105404094749785
F1+F2,z_std,baseline,-1.0,200.0,,,-0.1219699029151348,-0.11339924036093506,0.011257700674785598,0.07167587344311645,-0.23607758712951188,0.04768644415452127,0.027378844322946905,17,1.2105404094749785
F1+F2,z_std,optimized,-1.0,200.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,17,1.210445079998355
F2+F4,z_std,optimized,,200.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,15,1.210445079998355
F2+F4,z_std,optimized,,100.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,14,1.210445079998355
F1+F2,z_std,optimized,-1.0,100.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,16,1.210445079998355
F1+F2+F4,z_std,optimized,-0.5,100.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,14,1.210445079998355
F1+F2+F4,z_std,optimized,-0.25,200.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,15,1.210445079998355
F2,z_std,optimized,,200.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,17,1.210445079998355
F1+F2+F4,z_std,optimized,-1.0,100.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,14,1.210445079998355
F1+F2+F4,z_std,optimized,-0.25,100.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,14,1.210445079998355
F1+F2+F4,z_std,optimized,-0.5,200.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,15,1.210445079998355
F2,z_std,optimized,,100.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,16,1.210445079998355
F1+F2,z_std,optimized,-0.5,200.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,17,1.210445079998355
F1+F2,z_std,optimized,0.0,100.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,16,1.210445079998355
F1+F2,z_std,optimized,0.0,200.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,17,1.210445079998355
F1+F2,z_std,optimized,-0.5,100.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,16,1.210445079998355
F1+F2+F4,z_std,optimized,0.0,100.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,14,1.210445079998355
F1+F2,z_std,optimized,-0.25,100.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,16,1.210445079998355
F1+F2+F4,z_std,optimized,0.0,200.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,15,1.210445079998355
F1+F2+F4,z_std,optimized,-1.0,200.0,,2.0,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,15,1.210445079998355
F1+F2,z_std,optimized,-0.25,200.0,,,-0.12203246680478835,-0.11349050563662061,0.011253034543475593,0.07167736329149736,-0.2360775871295131,0.04766667890968461,0.0273741781916369,17,1.210445079998355
F1+F2+F3,z_std,optimized,-0.25,100.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3,z_std,optimized,-1.0,100.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.25,200.0,"(80, 140)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,16,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.5,100.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.5,100.0,"(80, 140)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-0.5,100.0,"(80, 140)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-0.5,100.0,"(80, 120)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.25,100.0,"(80, 140)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3,z_std,optimized,-1.0,200.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,16,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-1.0,100.0,"(80, 140)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.5,200.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,16,1.2091004581160443
F1+F2+F3,z_std,optimized,-1.0,100.0,"(80, 140)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
F1+F2+F3,z_std,optimized,-0.25,200.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,16,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-1.0,200.0,"(80, 120)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,14,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-1.0,100.0,"(80, 120)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F2+F3+F4,z_std,optimized,,100.0,"(80, 120)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-0.5,200.0,"(80, 140)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,14,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(80, 140)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,13,1.2091004581160443
F2+F3,z_std,optimized,,200.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,16,1.2091004581160443
F1+F2+F3+F4,z_std,optimized,-0.5,200.0,"(80, 120)",2.0,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,14,1.2091004581160443
F2+F3,z_std,optimized,,100.0,"(80, 120)",,-0.122719817840364,-0.11416513304974547,0.011187181900522036,0.0718125096220549,-0.2360775871295131,0.04738773399265854,0.027308325548683343,15,1.2091004581160443
