date,strategy,benchmark_tlt,weight_tlt,net_return,z_final,z_rr,z_yc,regime_hmm,regime_yc
2010-12-06,0.936748042045089,0.8019349688291807,0.0,9.072763563788833e-05,0.9584758535745367,1.2356119942616572,-0.6928403517178013,CALM,BEAR_FLAT
2010-12-07,0.936748042045089,0.7847679103672861,0.0,0.0,2.166786721484235,2.4459446233316533,-0.6978947546185456,CALM,BEAR_FLAT
2010-12-08,0.936748042045089,0.7771844039593618,0.0,0.0,2.145561741368987,2.4267590886480614,-0.7029933681976868,CALM,BEAR_FLAT
2010-12-09,0.936748042045089,0.7810178247809499,0.0,0.0,0.9119352501581373,1.1951900538727132,-0.7081370092864395,CALM,BEAR_FLAT
2010-12-10,0.9365780795952939,0.7762677163715909,0.0,-0.00018143880976151383,1.5185477446309528,1.8038783509640295,-0.7133265158326919,CALM,BEAR_FLAT
2010-12-13,0.9365780795952939,0.7791844496054079,0.0,0.0,0.7954633360997453,1.0828884351458115,-0.7185627476151654,CALM,BEAR_FLAT
2010-12-14,0.9367480420450891,0.7685175394931627,0.0,0.00018147173577731657,1.8976302663761397,2.187168901171096,-0.723846586987391,CALM,BEAR_FLAT
2010-12-15,0.9367480420450891,0.7578506293809176,0.0,0.0,2.8047582569850937,3.0964298328462894,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-16,0.9367480420450891,0.7631007492017883,0.0,0.0,2.3976413139725516,2.6893128898337473,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-17,0.9533635298807369,0.7770177334888582,1.0,0.017737414000218388,1.697099183857071,1.988770759718267,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-20,0.9523410464724564,0.776184381136339,1.0,-0.0010725010725010087,1.809462341442183,2.101133917303379,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-21,0.9589871886262797,0.7816011714277136,1.0,0.006978741679192657,2.897246606168711,3.188918182029907,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-22,0.9521365497908004,0.7760177106658352,1.0,-0.007143618722678324,2.139698662191886,2.4313702380530815,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-23,0.9501938313150675,0.7744343411960488,1.0,-0.002040378006872845,2.3664436368099184,2.658115212671114,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-27,0.9586804436037956,0.7813511657219577,1.0,0.008931453782416776,1.5921751295791406,1.8838467054403365,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-28,0.9366970503257648,0.7634340901427958,1.0,-0.022930887372013764,2.2919261434671823,2.583597719328378,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-29,0.9525455431541124,0.7763510516068426,1.0,0.016919550267437966,1.156331636750816,1.448003212612012,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-30,0.9518298047683161,0.7757677049600792,1.0,-0.0007513954486904062,0.8897448446345237,1.1814164204957196,-0.7291789396529895,CALM,BEAR_FLAT
2010-12-31,0.9623613838736053,0.7843512341910265,1.0,0.011064561177355214,0.9473337230391035,1.2390052989002993,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-03,0.9551017516748137,0.7784344324881405,1.0,-0.007543561410964794,1.1439938928804299,1.4356654687416257,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-04,0.9562264834239222,0.7793511200759115,1.0,0.0011776041109088364,1.2991889768169236,1.5908605526781194,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-05,0.9351633252133439,0.7621840616140169,1.0,-0.02202737382378106,0.12536788124227954,0.41703945710347534,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-06,0.9392532588464659,0.7655174710240935,1.0,0.004373496610540206,0.2239467829050284,0.5156183587662242,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-07,0.9442634275470402,0.7696008975514372,1.0,0.005334204223818695,0.2972088221134778,0.5888803979746736,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-10,0.9493758445884426,0.7737676593140329,1.0,0.00541418516513259,-0.48419962276699974,-0.19252804690580394,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-11,0.9440589308653841,0.7694342270809333,1.0,-0.005600430802369383,-0.17320612365482263,0.11846545220637317,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-12,0.9366970503257644,0.7634340901427954,1.0,-0.007798115455431631,0.014430358001750687,0.3061019338629465,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-13,0.9450814142736645,0.7702675794334525,1.0,0.00895098788341886,-0.06599975629201554,0.22567181956918025,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-14,0.9429955481207722,0.7685675406343133,1.0,-0.0022070756247972723,-0.2824521569275534,0.00921941893364242,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-18,0.9346520835092034,0.761767385437757,1.0,-0.008847830329841933,-0.09777537186433621,0.19389620399685958,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-19,0.9414004740038545,0.7672675109643833,1.0,0.0072202166064980755,-0.43802120665041827,-0.14634963078922247,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-20,0.9284149347186922,0.75668393608739,1.0,-0.013793852503529935,-0.0031921904820678693,0.28847938537912793,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-21,0.9357768152583118,0.7626840730255279,1.0,0.007929515418502175,-0.28362719477912696,0.008044381082068841,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-24,0.9361858086216239,0.7630174139665356,1.0,0.0004370629370629153,-0.0866957354141597,0.2049758404470361,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-25,0.9450814142736643,0.7702675794334523,1.0,0.009501965923984335,-0.2737624837342291,0.017909092126966675,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-26,0.9307666465577373,0.758600646498184,1.0,-0.015146597425078512,0.5368603334524005,0.8285319093135962,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-27,0.9349588285316873,0.7620173911435125,1.0,0.0045040096671427055,0.06091496147604142,0.3525865373372372,-0.7291789396529895,CALM,BEAR_FLAT
2011-01-28,0.9398667488914338,0.7660174824356045,1.0,0.005249343832021136,-1.5702577947926106,-1.2764335006030807,-0.7345607354738248,CALM,BEAR_FLAT
2011-01-31,0.9327093650334704,0.7601840159679705,1.0,-0.0076153176675369805,-0.6070231566533505,-0.3110259849282725,-0.739992929312695,CALM,BEAR_FLAT
2011-02-01,0.9248362427897105,0.753767202853573,1.0,-0.00844113133084845,-0.44304803548472943,-0.14485743471980062,-0.745476501912322,CALM,BEAR_FLAT
2011-02-02,0.9250407394713667,0.7539338733240769,1.0,0.0002211166390271302,0.2901135330786433,0.5905185174036452,-0.7510124608125048,CALM,BEAR_FLAT
2011-02-03,0.917372113909263,0.7476837306801833,1.0,-0.008290040897535045,0.09979627422892284,0.4024370107518884,-0.7566018413074139,CALM,BEAR_FLAT
2011-02-04,0.9080675148939105,0.7401002242722591,1.0,-0.010142666072224693,-1.1575596109764017,-0.8526613279983523,-0.7622457074451234,CALM,BEAR_FLAT
2011-02-07,0.9127709385720008,0.7439336450938472,1.0,0.0051795968922419,-0.7753643219755133,-0.46818626074687153,-0.7679451530716043,CALM,BEAR_FLAT
2011-02-08,0.9043865746241008,0.7371001558031902,1.0,-0.00918561666853357,-0.8788240587794511,-0.5693435376108349,-0.7737013029215404,CALM,BEAR_FLAT
2011-02-09,0.9122596968678606,0.7435169689175877,1.0,0.008705483323911745,-1.0858831065128975,-0.774076981009509,-0.7795153137584717,CALM,BEAR_FLAT
2011-02-10,0.9017281177625714,0.7349334396866405,1.0,-0.011544496749607669,-1.6495771823709586,-1.0355012897665241,-1.5351897315110863,CALM,BEAR_STEEP
2011-02-11,0.9147136570477337,0.7455170145636336,1.0,0.01440072570586226,-1.5249529340272623,-1.2203461218534275,-0.761517030434587,CALM,BEAR_FLAT
2011-02-14,0.9182412248063015,0.7483920801798248,1.0,0.0038564721663314483,-0.7496673301750711,-0.44748048190203604,-0.7554671206825876,CALM,BEAR_FLAT
2011-02-15,0.9194170807258241,0.7493504353852218,1.0,0.0012805523077779046,-0.7721846100741634,-0.4724068222982116,-0.7494444694398792,CALM,BEAR_FLAT
2011-02-16,0.9164518788418106,0.7469337135629163,1.0,-0.003225088967971579,-0.7577407391450462,-0.46036137174690106,-0.7434484184953629,CALM,BEAR_FLAT
2011-02-17,0.9178833556134033,0.7481004068564432,1.0,0.0015619770166239721,-0.8071694274071133,-0.5121781001564603,-0.7374783181266323,CALM,BEAR_FLAT
2011-02-18,0.9150204020702178,0.7457670202693896,1.0,-0.0031190820986967127,-0.6043942915785107,-0.007786557939655214,-1.4915193340971384,CALM,BEAR_STEEP
2011-02-22,0.9287216797411765,0.7569339417931462,1.0,0.014973740082690812,-0.609220064813978,-0.0234735548461823,-1.464366274919489,CALM,BEAR_STEEP
2011-02-23,0.932095874988502,0.7596840045564593,1.0,0.0036331608499393653,-1.15789961484308,-0.5774552741809681,-1.4511108516552795,CALM,BEAR_STEEP
2011-02-24,0.9380262787565288,0.7645174482010704,1.0,0.006362439666520281,-0.5951142571790639,-0.925076392742173,0.8249053389077728,CALM,BULL_STEEP
2011-02-25,0.9435476891612434,0.7690175509046738,1.0,0.005886200130804431,-1.0406586767402008,-0.4654344081103815,-1.4380606715745483,CALM,BEAR_STEEP
2011-02-28,0.9447746692511801,0.7700175737276969,1.0,0.0013003901170351995,-0.6812873877811307,-0.10606311915131139,-1.4380606715745483,CALM,BEAR_STEEP
2011-03-01,0.9444679242286961,0.7697675680219411,1.0,-0.00032467532467528315,-0.5026594983448945,0.0674242847197184,-1.4252094576615322,CALM,BEAR_STEEP
2011-03-02,0.929948659831113,0.7579339646161691,1.0,-0.01537295658763671,-0.4106952186269195,0.15432525746493586,-1.4125511902296384,CALM,BEAR_STEEP
2011-03-03,0.9208485574974166,0.7505171286787486,1.0,-0.00978559648158328,0.0005063097254959237,0.2622620269527036,-0.6543892930680192,CALM,BEAR_FLAT
2011-03-04,0.9285171830595202,0.7567672713226422,1.0,0.008327781479013918,-0.9966949465751841,-0.4386979257127872,-1.394992552155992,CALM,BEAR_STEEP
2011-03-07,0.9225867792914934,0.7519338276780311,1.0,-0.006386961788349299,0.047869859273099835,0.30319093661834956,-0.6383026933631243,CALM,BEAR_FLAT
2011-03-08,0.9169631205459506,0.7473503897391758,1.0,-0.0060955336362628065,-0.5462445295651368,-0.2889466304583779,-0.6432447477668973,CALM,BEAR_FLAT
2011-03-09,0.9258587261979909,0.7546005552060924,1.0,0.009701159678858096,-0.5062641888969256,-0.24697257149068808,-0.6482290435155937,CALM,BEAR_FLAT
2011-03-10,0.9309711432393933,0.758767316968688,1.0,0.005521811154058476,-0.465938080942533,-0.20664646353629545,-0.6482290435155937,CALM,BEAR_FLAT
2011-03-11,0.9360835602807958,0.7629340787312838,1.0,0.0054914881933003645,-0.7260955205970144,-0.4668039031907769,-0.6482290435155937,CALM,BEAR_FLAT
2011-03-14,0.9356745669174836,0.7626007377902763,1.0,-0.00043691971600212653,-0.9222554616425189,-0.6629638442362814,-0.6482290435155937,CALM,BEAR_FLAT
2011-03-15,0.9496825896109263,0.7740176650197885,1.0,0.014971041416238506,-0.400224734726668,-1.0420640961468073,1.6045984035503482,CALM,BULL_FLAT
2011-03-16,0.9604186653978717,0.7827678647212397,1.0,0.011304909560723608,-0.7337694265748964,-1.36933677467284,1.5889183702448588,CALM,BULL_FLAT
2011-03-17,0.953056784858252,0.7767677277831017,1.0,-0.007665282657298156,-1.1346380597966508,-1.7640469601690654,1.5735222509310363,CALM,BULL_FLAT
2011-03-18,0.9556129933789532,0.7788511086643995,1.0,0.002682115652826944,-0.4478391669239399,-1.071199276135835,1.558400273029738,CALM,BULL_FLAT
2011-03-21,0.9499893346334105,0.7742676707255443,1.0,-0.005884870532848252,0.6001861262236675,-0.01723112173484631,1.5435431198962843,CALM,BULL_FLAT
2011-03-22,0.9531590331990801,0.7768510630183536,1.0,0.0033365622645571413,0.45712864597599623,-0.15444811544092008,1.5289419035422906,CALM,BULL_FLAT
2011-03-23,0.9519320531091435,0.7758510401953306,1.0,-0.0012872774082814953,0.7932889560912958,0.18745370036178965,1.5145881393237652,CALM,BULL_FLAT
2011-03-24,0.9447746692511803,0.7700175737276966,1.0,-0.007518796992481036,-1.0561858288887342,-0.7795327352319078,-0.6916327341420663,CALM,BEAR_FLAT
2011-03-25,0.9424229574121351,0.7681008633169025,1.0,-0.002489177489177541,0.8403999675457329,0.24021047857378386,1.5004737224298723,CALM,BULL_FLAT
2011-03-28,0.9437521858428998,0.7691842213751774,1.0,0.0014104372355430161,0.9819406316707324,0.3873042692616782,1.4865909060226354,CALM,BULL_FLAT
2011-03-29,0.9364925536441082,0.7632674196722914,1.0,-0.007692307692307665,0.02277166977189027,0.3044415256498633,-0.7041746396949327,CALM,BEAR_FLAT
2011-03-30,0.9439566825245558,0.7693508918456811,1.0,0.007970302434763488,0.6602310148791356,0.07105810252231481,1.472932280892052,CALM,BULL_FLAT
2011-03-31,0.9420139640488229,0.7677675223758946,1.0,-0.0020580589254766135,0.47833157785290215,-0.10546472474860291,1.4594907565037627,CALM,BULL_FLAT
2011-04-01,0.9426274540937912,0.7682675337874061,1.0,0.0006512536633018762,0.3568929280288776,-0.22161088930223194,1.4462595433277738,CALM,BULL_FLAT
2011-04-04,0.9436499375020718,0.7691008861399253,1.0,0.0010847163466753962,0.4003206336896923,-0.17297222084906694,1.433232136346898,CALM,BULL_FLAT
