combo_id,k,strategies,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,hit_rate,n_days
66355,5,flat_30s5s+bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,-0.08578570465292776,-0.11994880642352788,-0.0014952913714764149,0.13860506856952698,-0.4965661880754066,-0.0030112629643026475,-0.02395385300927544,0.5219201567474896,4083
2525,3,bfly_5s10s30s_pos+bh_tlt+bh_50_50,-0.08587851403418209,-0.12030605992265843,-0.004316159580842194,0.15082147467581117,-0.5153579065254359,-0.008375072015372614,-0.06768395380484449,0.5204506490325741,4083
68105,5,bfly_2s10s30s_pos+bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,-0.08605307298643194,-0.12035293308879046,-0.001029359602110369,0.13635380694598814,-0.49469725317131286,-0.0020807869773109564,-0.01654821492681846,0.5216752387950037,4083
2294,3,flat_30s10s+bh_tlt+bh_ief,-0.08621693263885154,-0.12064252042053171,-0.002321553197334847,0.14199690063484383,-0.5016782433518726,-0.004627574004054488,-0.036958158730197255,0.5216752387950037,4083
56729,5,steep_2s30s+bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,-0.08652119117635111,-0.1209541751790182,-0.000627963311001345,0.13425408131199854,-0.49633148775049035,-0.001265209495064369,-0.010126079242337327,0.5199608131276022,4083
14508,4,flat_30s10s+bh_tlt+bh_ief+barbell_iei_tlt,-0.08653446049451186,-0.12106699699604045,-0.0005552481827049149,0.13391816159761907,-0.48804601543936943,-0.0011376963752179105,-0.008958472715352772,0.5214303208425177,4083
2216,3,flat_30s5s+bh_tlt+bh_ief,-0.08653516084297005,-0.12100726673851799,-0.002962733167705789,0.14459395489748714,-0.5052305212623396,-0.0058641215109159995,-0.04693729760269083,0.5199608131276022,4083
11344,4,steep_2s30s+bh_tlt+bh_ief+bh_50_50,-0.08655659867932136,-0.12097286993252823,-0.0019043052774199154,0.13994479943859633,-0.5082748150786334,-0.0037466056175246595,-0.03041166540148943,0.5202057310800882,4083
15156,4,bfly_5s10s30s_pos+bh_tlt+bh_50_50+barbell_iei_tlt,-0.08662780101237409,-0.12127111071580164,-0.0019072266352352374,0.1399190087540875,-0.4976575408993277,-0.003832407787468963,-0.03045764541876428,0.5216752387950037,4083
14222,4,flat_30s5s+bh_tlt+bh_ief+barbell_iei_tlt,-0.08682939853130936,-0.12141098407498091,-0.0010109007068209719,0.1357947769865896,-0.4907405321815138,-0.0020599494855808296,-0.016253741647155873,0.5214303208425177,4083
2361,3,bfly_2s5s10s_pos+bh_tlt+bh_50_50,-0.08696308742709422,-0.12167770177994204,-0.0044834613265893886,0.15083556792108213,-0.518844468178059,-0.008641243381341666,-0.07021888640146423,0.5187362233651727,4083
2460,3,bfly_2s10s30s_pos+bh_tlt+bh_ief,-0.08714749006761516,-0.12190150387505135,-0.002130964573315852,0.1405817368907156,-0.5020576359855523,-0.0042444620310030995,-0.033973043370741585,0.52069556698506,4083
15013,4,bfly_2s10s30s_pos+bh_tlt+bh_ief+barbell_iei_tlt,-0.08716510030132826,-0.12192628642883983,-0.0004427795633855647,0.1330250530441448,-0.4884117782319825,-0.000906570199818679,-0.00714998823721158,0.520940484937546,4083
25853,5,steep_2s5s+bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,-0.08720717548842952,-0.12190778545489535,-0.0009706660473223216,0.13538373291495484,-0.4961497309023355,-0.001956397407607165,-0.01561159462358186,0.52069556698506,4083
4594,4,steep_2s5s+bh_tlt+bh_ief+bh_50_50,-0.08726823254365544,-0.12197208986898316,-0.0023653162120063076,0.1415338420576802,-0.5081223836957455,-0.004655012823490603,-0.03764237884566257,0.520940484937546,4083
52853,5,steep_2s10s+bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,-0.08731970648375255,-0.12207854946884811,-0.0007976897620494139,0.13453686889515803,-0.49549357068698546,-0.001609889228115399,-0.012846402421672232,0.5204506490325741,4083
14731,4,bfly_2s5s10s_pos+bh_tlt+bh_50_50+barbell_iei_tlt,-0.08734866902763146,-0.12217403742430155,-0.0020676250479727543,0.14017933069417052,-0.5006481401909256,-0.004129896592014206,-0.032979060511582614,0.5216752387950037,4083
10375,4,steep_2s10s+bh_tlt+bh_ief+bh_50_50,-0.08744657152373819,-0.12223326195613043,-0.0021332683644421646,0.1404059268785947,-0.5072898246922057,-0.004205226008103965,-0.03400917853372787,0.5211854028900318,4083
11347,4,steep_2s30s+bh_tlt+bh_ief+barbell_iei_tlt,-0.0875255212246337,-0.12238924903486814,-1.5005721945016148e-06,0.13079431689453339,-0.4906236683401852,-3.0584993984863335e-06,-2.4312565028217215e-05,0.5204506490325741,4083
265,2,bfly_5s10s30s_pos+bh_tlt,-0.08784810835591347,-0.1231732126793279,-0.0047067275304256695,0.1512224949734791,-0.5132853398106474,-0.009169807055393393,-0.07359171186108437,0.5175116336027431,4083
1611,3,steep_2s30s+bh_tlt+bh_ief,-0.08800875810388199,-0.12301360555021632,-0.0014354945179224643,0.13697436485635833,-0.5046847791624559,-0.0028443388372138417,-0.023006361970537625,0.5197158951751163,4083
42022,5,steep_10s20s+bh_tlt+bh_ief+bh_50_50+barbell_shy_ief,-0.08840472638439509,-0.12353471425628426,-0.0007141170470913449,0.1335027930382043,-0.48725725767013345,-0.0014655852444475901,-0.011507802542366719,0.5204506490325741,4083
2295,3,flat_30s10s+bh_tlt+bh_50_50,-0.08840589087133072,-0.12388844601474848,-0.005107468659924064,0.15254558053334538,-0.5168012087204188,-0.009882849679415365,-0.07961682845588913,0.5194709772226305,4083
2528,3,bfly_5s10s30s_pos+bh_tlt+barbell_iei_tlt,-0.08841611618577122,-0.12382548706976852,-0.001374158326635233,0.13645985827373214,-0.4902099556325614,-0.0028032036290695783,-0.022033583304073234,0.5202057310800882,4083
40196,5,steep_10s20s+flat_10s2s+bh_tlt+bh_ief+bh_50_50,-0.08846074132144613,-0.12362606676690995,0.0005013775850959412,0.12792345852478068,-0.4621786962451347,0.0010848132749719296,0.008154543480298981,0.5241244183198629,4083
4597,4,steep_2s5s+bh_tlt+bh_ief+barbell_iei_tlt,-0.08851843530391802,-0.12375740916871289,-0.0004007070921033806,0.13201886271561905,-0.49032240368830277,-0.0008172318643594134,-0.006472671510110883,0.5184913054126867,4083
10378,4,steep_2s10s+bh_tlt+bh_ief+barbell_iei_tlt,-0.08864190904775501,-0.12395140757942334,-0.00019415523403654156,0.131007014274471,-0.4895168748816987,-0.00039662623292294663,-0.003141138758137929,0.5192260592701445,4083
2217,3,flat_30s5s+bh_tlt+bh_50_50,-0.0888273428930031,-0.12439620861752589,-0.005730833274082969,0.1548605578459734,-0.5234227688969858,-0.010948765729392348,-0.088916043837452,0.5199608131276022,4083
14511,4,flat_30s10s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.08885200457996562,-0.12440506670135242,-0.0024468547193403634,0.14092061252659963,-0.49676803902974676,-0.004925547795142763,-0.038915989717626776,0.5204506490325741,4083
556,3,steep_2s5s+bh_tlt+bh_ief,-0.08909895523112642,-0.1245262245142232,-0.0020129485826659854,0.13886388352948892,-0.5043874961232281,-0.003990877248420522,-0.03212025481876368,0.5202057310800882,4083
42021,5,steep_10s20s+bh_tlt+bh_ief+bh_50_50+barbell_shy_tlt,-0.08917169702361487,-0.12461445254996102,-0.0010489288611971181,0.13454547494579588,-0.48962691730418806,-0.002142302279810028,-0.016860311430988317,0.5204506490325741,4083
14225,4,flat_30s5s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.08919973505359342,-0.12482379937193265,-0.002892581283432727,0.14264080321616004,-0.4994195602273093,-0.0057918862491412575,-0.045850220000070885,0.5192260592701445,4083
40651,5,steep_10s20s+flat_30s2s+bh_tlt+bh_ief+bh_50_50,-0.08920591724248468,-0.12468688273104575,0.0003169395270299358,0.12833342445477733,-0.4613533573470896,0.0006869778272611397,0.005147564778397173,0.523879500367377,4083
42026,5,steep_10s20s+bh_tlt+bh_ief+barbell_shy_ief+barbell_iei_tlt,-0.08923568512544655,-0.12475449194991216,0.0007548817559344112,0.12629514535448982,-0.4726908866107638,0.001596988174125762,0.012301314015096487,0.5214303208425177,4083
1440,3,steep_2s10s+bh_tlt+bh_ief,-0.0893339179697215,-0.12487625619270937,-0.001713654758841665,0.1374032633404856,-0.5032964991840813,-0.003404861272867495,-0.027406539237643357,0.5192260592701445,4083
2364,3,bfly_2s5s10s_pos+bh_tlt+barbell_iei_tlt,-0.08937251052681851,-0.1250193752051238,-0.0015918813230383355,0.1368435681460633,-0.49426399725113773,-0.0032207106564338603,-0.02548251587044259,0.5216752387950037,4083
2461,3,bfly_2s10s30s_pos+bh_tlt+bh_50_50,-0.08956750006292259,-0.1254514417903957,-0.004832850239763209,0.15066554540541338,-0.5152163723531527,-0.009380234206630674,-0.07549193772067886,0.5202057310800882,4083
227,2,bfly_2s5s10s_pos+bh_tlt,-0.08957322360956982,-0.1253598684017681,-0.004931459118842518,0.1510698555302501,-0.5184564742765253,-0.009511809309979342,-0.07697507878179977,0.5184913054126867,4083
40199,5,steep_10s20s+flat_10s2s+bh_tlt+bh_ief+barbell_iei_tlt,-0.08958003814451353,-0.12522517735295272,0.001971853150338543,0.12038351545777823,-0.44685213080011876,0.004412764345126445,0.03243207646438662,0.5224099926524615,4083
15016,4,bfly_2s10s30s_pos+bh_tlt+bh_50_50+barbell_iei_tlt,-0.08965631412103507,-0.12548920759229976,-0.002286916879428169,0.13973009329106076,-0.4970138158688901,-0.004601314503561903,-0.036416307913708534,0.52069556698506,4083
41890,5,steep_10s20s+bfly_2s10s30s_neg+bh_tlt+bh_ief+bh_50_50,-0.08978103587018917,-0.125428446971063,0.0007064796586229161,0.12619880875366013,-0.4630336810909666,0.0015257630005626364,0.01150832814695013,0.5216752387950037,4083
7907,4,steep_10s20s+bh_tlt+bh_ief+barbell_shy_ief,-0.08997904744124195,-0.12574718507560587,-0.00010775952274388878,0.1298181038785966,-0.4791023688605593,-0.00022491961999722806,-0.001744531450382114,0.5214303208425177,4083
38956,5,steep_10s20s+steep_5s30s+bh_tlt+bh_ief+bh_50_50,-0.09009934155042333,-0.1259163118635535,0.001137151907041778,0.12401411828909048,-0.46113686441479546,0.0024659748434662184,0.018584685564591474,0.5221650746999755,4083
42025,5,steep_10s20s+bh_tlt+bh_ief+barbell_shy_tlt+barbell_iei_tlt,-0.09012854689439992,-0.12600156492037284,0.0004431537881677272,0.12721168438041472,-0.47507688358203654,0.0009328043596362507,0.007204383609529241,0.5216752387950037,4083
39636,5,steep_10s20s+steep_10s30s+bh_tlt+bh_ief+bh_50_50,-0.09022155638346671,-0.12603418205354017,0.0007714294473391003,0.12564120163192863,-0.4633886016132895,0.0016647570627619352,0.012572553506748907,0.5202057310800882,4083
7355,4,steep_10s20s+flat_10s2s+bh_tlt+bh_ief,-0.09026424029466465,-0.12614268607632645,0.0014026094644732368,0.12267667567352515,-0.4470653304534738,0.0031373702430705632,0.02296951833654237,0.523634582414891,4083
40654,5,steep_10s20s+flat_30s2s+bh_tlt+bh_ief+barbell_iei_tlt,-0.09049490425003895,-0.12650980799033676,0.0018107141625558487,0.12062399385605753,-0.44594319062218796,0.004060414421912145,0.029745157184970283,0.5233896644624051,4083
41893,5,steep_10s20s+bfly_2s10s30s_neg+bh_tlt+bh_ief+barbell_iei_tlt,-0.0906718575402361,-0.1267413597983549,0.0021130489126393037,0.11908894338280859,-0.4478938183766597,0.004717745201971774,0.034791857583543306,0.5224099926524615,4083
11350,4,steep_2s30s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.0908326545078584,-0.12701720932342692,-0.001667702659403858,0.13629882194106863,-0.49876725546295886,-0.003343649049005605,-0.02668091400960526,0.52069556698506,4083
38959,5,steep_10s20s+steep_5s30s+bh_tlt+bh_ief+barbell_iei_tlt,-0.09087066894864476,-0.12707997401823426,0.0025052568580723467,0.11710430282562054,-0.44603588235408714,0.00561671595758195,0.041373344057130224,0.5211854028900318,4083
39639,5,steep_10s20s+steep_10s30s+bh_tlt+bh_ief+barbell_iei_tlt,-0.09101256957268604,-0.12721985745065045,0.002153948780313053,0.11870119414865911,-0.4483197104152471,0.004804492709718253,0.03547635492349288,0.5211854028900318,4083
7906,4,steep_10s20s+bh_tlt+bh_ief+barbell_shy_tlt,-0.0910229319973752,-0.12720871136902306,-0.0005075919281197772,0.13101228572729762,-0.48207105632835207,-0.0010529400623754564,-0.00819254246455492,0.5197158951751163,4083
7460,4,steep_10s20s+flat_30s2s+bh_tlt+bh_ief,-0.09130212189834189,-0.1276095827438505,0.0011869854054773477,0.12308791715383019,-0.445975387595127,0.0026615491313949752,0.01940648929603861,0.5241244183198629,4083
215,2,flat_30s10s+bh_tlt,-0.09141949259254241,-0.12824598979524987,-0.005935129951442741,0.15407015997458667,-0.5190967831612986,-0.011433571048731625,-0.09194446587377614,0.5170217976977712,4083
2298,3,flat_30s10s+bh_tlt+barbell_iei_tlt,-0.09143848604197133,-0.12808326683773882,-0.0020881745667685747,0.13778502952452001,-0.4889966114850628,-0.004270325228689977,-0.03330164782621248,0.520940484937546,4083
4600,4,steep_2s5s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.09144908356217339,-0.1278908962218899,-0.0021364251461196693,0.13798548559532828,-0.498643695298464,-0.004284472392337997,-0.0340586908677174,0.5202057310800882,4083
1612,3,steep_2s30s+bh_tlt+bh_50_50,-0.09163355154616444,-0.12813693992716224,-0.003822167354525452,0.14512516698288017,-0.5155599153425023,-0.007413623985848994,-0.06016115882224948,0.5199608131276022,4083
10381,4,steep_2s10s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.09164906672441891,-0.12818299189177693,-0.0019119030127994208,0.13688360761950352,-0.4977984490628176,-0.0038407170942353743,-0.030531243893730964,0.5199608131276022,4083
7831,4,steep_10s20s+bfly_2s10s30s_neg+bh_tlt+bh_ief,-0.09178572168434995,-0.12824009597002878,0.001609570671271543,0.1208345533564516,-0.4482716693827738,0.0035906143109328418,0.026400387427434557,0.5204506490325741,4083
2220,3,flat_30s5s+bh_tlt+barbell_iei_tlt,-0.09188708262234006,-0.12861294300261555,-0.00267208144030906,0.14004991842727096,-0.49256519998606824,-0.005424827901736942,-0.04242576157956146,0.5167768797452853,4083
202,2,flat_30s5s+bh_tlt,-0.0920044235432939,-0.12893166039562795,-0.0068685798519112495,0.15749135944601736,-0.5289631580590242,-0.012984987228817213,-0.10566182142495872,0.5180014695077149,4083
42029,5,steep_10s20s+bh_tlt+bh_50_50+barbell_shy_ief+barbell_iei_tlt,-0.09214689507516742,-0.12881238005083254,-0.00051831039363337,0.13040122782793884,-0.4793559987111855,-0.0010812640188647242,-0.008364857797292902,0.5204506490325741,4083
557,3,steep_2s5s+bh_tlt+bh_50_50,-0.09214995918668094,-0.12889900180162753,-0.004522732913662786,0.14775934562745333,-0.5162366779836378,-0.00876096780129624,-0.07081298607255915,0.52069556698506,4083
7099,4,steep_10s20s+steep_5s30s+bh_tlt+bh_ief,-0.0921804263477059,-0.1288603810539537,0.00212244156432706,0.11819266190830577,-0.4459038795048131,0.0047598634187351815,0.03494901478390067,0.5224099926524615,4083
7235,4,steep_10s20s+steep_10s30s+bh_tlt+bh_ief,-0.0922539033866813,-0.128893915248322,0.0016683522701814724,0.12029293616863508,-0.44877880272808063,0.00371753803887289,0.027376797659319108,0.5214303208425177,4083
41686,5,steep_10s20s+bfly_2s5s10s_neg+bh_tlt+bh_ief+bh_50_50,-0.09230801790662037,-0.12900331724906766,0.0006058736728264957,0.12519850145686764,-0.45977858201183147,0.0013177509708595012,0.009861934958476759,0.5231447465099192,4083
40202,5,steep_10s20s+flat_10s2s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.09232114096051817,-0.12908651905078128,0.000671564519789225,0.12489007633135371,-0.45398380970988333,0.00147926975681883,0.010936665009902535,0.523879500367377,4083
1441,3,steep_2s10s+bh_tlt+bh_50_50,-0.09248607033536808,-0.12937494670057104,-0.00419166591360931,0.14616430922038098,-0.5146847595302293,-0.008144142285143997,-0.06579343673877402,0.5204506490325741,4083
41981,5,steep_10s20s+bfly_5s10s30s_neg+bh_tlt+bh_ief+bh_50_50,-0.09253103407140585,-0.12924708143995142,0.0004102388209545893,0.12596538191097256,-0.4624627807268313,0.0008870742426230193,0.006667612848810345,0.5216752387950037,4083
2464,3,bfly_2s10s30s_pos+bh_tlt+barbell_iei_tlt,-0.09257180418580115,-0.1296136328288246,-0.001879528137277875,0.13619333567006411,-0.4893372356203946,-0.0038409669251818937,-0.030021609218078282,0.520940484937546,4083
42028,5,steep_10s20s+bh_tlt+bh_50_50+barbell_shy_tlt+barbell_iei_tlt,-0.09285062208277085,-0.12980781568087113,-0.0008595462349779703,0.13151703695876818,-0.4817739396933358,-0.0017841277083710638,-0.013836073653114345,0.5216752387950037,4083
40657,5,steep_10s20s+flat_30s2s+bh_tlt+bh_50_50+barbell_iei_tlt,-0.09300661013574564,-0.13007177929561475,0.00047735030796536293,0.12538776751978045,-0.4531704579938293,0.0010533570746835022,0.007762338105265165,0.5231447465099192,4083
7910,4,steep_10s20s+bh_tlt+bh_50_50+barbell_shy_ief,-0.0931832856910187,-0.13024451503390125,-0.0017737668795365646,0.13536174731377434,-0.48749693457143894,-0.003638519042372835,-0.02835499774076855,0.5216752387950037,4083
7356,4,steep_10s20s+flat_10s2s+bh_tlt+bh_50_50,-0.09318404245548537,-0.13031323614638501,-0.00030580458574991365,0.12884029990095264,-0.4561941478577692,-0.0006703386862499965,-0.004943261811535371,0.5202057310800882,4083
248,2,bfly_2s10s30s_pos+bh_tlt,-0.09334674467848152,-0.13084871951416352,-0.005487604543984781,0.1510307440271399,-0.5142473647496202,-0.010671137900058308,-0.08529814943371228,0.5182463874602008,4083
41689,5,steep_10s20s+bfly_2s5s10s_neg+bh_tlt+bh_ief+barbell_iei_tlt,-0.09355895723762604,-0.13080435534091633,0.0020350039409939846,0.11783565970413536,-0.4444842429028328,0.00457834889197377,0.03348688022961821,0.520940484937546,4083
41984,5,steep_10s20s+bfly_5s10s30s_neg+bh_tlt+bh_ief+barbell_iei_tlt,-0.0936297276247281,-0.130847490099279,0.001821029452764078,0.1188026843697647,-0.44729625810467644,0.004071193129315023,0.029916963201017444,0.5221650746999755,4083
41896,5,steep_10s20s+bfly_2s10s30s_neg+bh_tlt+bh_50_50+barbell_iei_tlt,-0.09386770212926702,-0.13118755997980816,0.0008940078959909226,0.1229821320999444,-0.4548023250706285,0.0019657065206341844,0.01458390789575148,0.5226549106049474,4083
7461,4,steep_10s20s+flat_30s2s+bh_tlt+bh_50_50,-0.09388536993761207,-0.1313401452608297,-0.0005730191481244651,0.1296339468994582,-0.45525280825340375,-0.0012586833902746846,-0.009243945180779756,0.5172667156502572,4083
7909,4,steep_10s20s+bh_tlt+bh_50_50+barbell_shy_tlt,-0.0939545532164873,-0.13134335696361465,-0.002219598255582267,0.13684983833975134,-0.490513205584364,-0.0045250530063466665,-0.03536235648906161,0.520940484937546,4083
1615,3,steep_2s30s+bh_tlt+barbell_iei_tlt,-0.09409781473789476,-0.13160801020647905,-0.0011089240625267172,0.13189744159607114,-0.49184006107806044,-0.00225464363373751,-0.01781655409316263,0.5202057310800882,4083
