DATE,MR_level,TF_level,MOM_TF,MOM_MR,BLEND_TF,BLEND_MR
2013-04-09,-0.0014745763888068984,0.0021196312642389604,0.0,-0.0017411436822095136,0.0025457118465512982,-0.0015125806597775888
2013-04-10,-0.002424832550761127,0.006680841214755149,0.0,-0.002482916323473368,0.00855952106748839,-0.002444250451382536
2013-04-11,-0.00011298339919699919,-0.001026587799648547,0.0,-0.00023998305097152077,-0.0014492588780972717,-0.00012711973032003294
2013-04-12,0.0020234439091135065,-0.006990974260578125,0.0,0.001749590527551149,-0.008891918067627878,0.00201131333805506
2013-04-15,0.001938700432073857,-0.004908539419484815,0.0,0.0020771801221933133,-0.006266268409497963,0.0019660938530988953
2013-04-16,-0.0012712675325226635,0.004289235700708132,0.0,-0.0011768505195581687,0.0055127648819524745,-0.0012703292487636765
2013-04-17,0.0014306953600332806,-0.003456326672106885,0.0,0.0014677863570161861,-0.004327722980543696,0.0014444130715279893
2013-04-18,0.000732576393365554,-0.001734086061703749,0.0,0.0007505875262588352,-0.0021502452026344633,0.0007408586918094428
2013-04-19,-0.0003844224003159499,0.000791467891187182,0.0,-0.00043295659670243455,0.001008490067555258,-0.00039064967144135073
2013-04-22,-0.00034179502830793547,-5.10612857239734e-05,0.0,-0.0003603823441751099,-0.0002472036531156078,-0.0003475421272747725
2013-04-23,-0.0009076309019256459,0.0021946611528191103,0.0,-0.0010536534425680793,0.0028539370414294965,-0.000928374129247826
2013-04-24,0.0006490821457763199,-0.0011154166089880617,0.0,0.0007620265659850824,-0.0013859239127991599,0.0006649713693038569
2013-04-25,-0.000988249007199226,0.00236603191220544,0.0,-0.0010512589284798705,0.002979622916312793,-0.0010025296162568832
2013-04-26,0.0009606199921819369,-0.00428452626435736,0.0,0.0007982515522895564,-0.005596937861508623,0.0009517540016122467
2013-04-29,-0.0015606158066446987,0.0028786619644337783,0.0,-0.0016636270690503676,0.003471585776624788,-0.0015824181386188507
2013-04-30,-0.000250964255589128,-0.001524983556337546,-0.0008535355428005945,-0.0009011632778531639,-0.0014499941565145206,-0.000560394409377664
2013-05-01,-0.0007820963988561089,0.00018293291540854477,0.000789521835490161,-0.0006908572017517147,0.0007285207278019362,-0.0007839998723965131
2013-05-02,0.001646280365723487,-0.0023586854202710013,-0.0012452574600298428,0.0004278142487066478,-0.0015772037412272928,0.001493996156359864
2013-05-03,-0.0012525442167007923,0.007676533598217251,0.0003597687573555772,0.001165156534751334,0.0015356557686608376,-0.0009002944177160728
2013-05-06,0.00037893219869279286,-0.0007485668555018573,-0.0004071418908616854,0.0004094844117109618,-0.000426287453938066,0.000394331158596801
2013-05-07,-0.00014813155739856033,0.0008528009077390245,4.307540860553025e-06,0.0002757257872873769,0.00015111327581714858,-7.589659528521171e-05
2013-05-08,-0.0007020591550702908,-0.000356756811233124,0.0006076455824223658,-0.0003979829925132625,0.0005798994801523239,-0.0006758123684731527
2013-05-09,-0.0009913934242704863,0.0010965491160127537,0.000811628714608275,-0.0003568852123401334,0.0009251073236327972,-0.0009032355962978699
2013-05-10,0.0013813809549677876,0.0022974557281712615,-0.0015622228872549963,0.0015220703861746484,-0.0010680481599169302,0.0014063236438334509
2013-05-13,-0.0015129984043093549,0.002411773296191488,0.0011327973779916235,-0.0002582687320385752,0.001437419041303592,-0.0013292420508491927
2013-05-14,-0.0003345223357849115,0.0027680104814184134,-7.482192954695098e-05,0.0007992271652941853,0.00040015337202562633,-0.00015145685477109826
2013-05-15,0.0009208361075868437,-0.002275546229060368,-0.0005493200066222584,-0.0002111798979182426,-0.0008961263962859569,0.000747831057096661
2013-05-16,-0.001424497908276822,-0.0009327665657070613,0.0014696565252767305,-0.001255488935247359,0.0011969953469906352,-0.0014098521043520895
2013-05-17,0.00036860228251461353,0.003409511702852033,-0.0006687402094339029,0.0011128897198935304,-0.00013531569092029488,0.0005017568117428854
2013-05-20,0.0031276094102806,-0.004294818980093807,-0.002591098391027742,0.0011932001076114158,-0.0030035973626964993,0.0028579732734407026
2013-05-21,-0.002224613731781058,0.0011637634154800388,0.001991485035117662,-0.001242837383022273,0.002019226980739532,-0.0020990492562975413
2013-05-22,0.00207308527877302,0.0014956000554363796,-0.0022225400184405124,0.002036194926481736,-0.001757928042164076,0.0020842172887559265
2013-05-23,0.0009707428082665732,-0.0015684332574408362,-0.0007734006486022063,0.0002448301112594638,-0.0009293831253753961,0.0008570840732820529
2013-05-24,0.00015771917594201704,-0.000771126664101757,-6.974791820724363e-06,-0.0002330247414275002,-0.00016487425118897163,0.00010199722111466081
2013-05-28,0.007918690433898815,-0.003514202801779895,-0.0070753534335930715,0.004299694287633347,-0.0070986271275655,0.007432875974340461
2013-05-29,-0.0060096083415437165,0.004699534181328669,0.005109544966092599,-0.002719572410313378,0.0055166986340440425,-0.005579410342801519
2013-05-30,-0.000362330642302685,-0.0010562553100315285,-0.0010819998692592346,0.0005181944696476656,-0.0010627753619376367,7.065624049898737e-05
2013-05-31,-0.0008942911188374764,0.0007105315692695034,0.0005855560985858601,-0.0005010049202308502,0.0006788255367213621,-0.0007674477837346682
2013-06-03,-0.0006864692122713996,0.00029046297098181563,0.0004244861781757767,-0.0008360847127740142,0.0003461274415002076,-0.0007947390923356663
2013-06-04,0.0006707325239325454,0.0002874915768275424,9.202955015212962e-05,0.0031175638146029626,0.0002264583980984363,0.0017824727341747752
2013-06-05,-0.0004991385005088236,-0.0007198752337862686,-0.00021090531701567467,-0.0042850771452219985,-0.0005502381642339272,-0.0021583241459198588
2013-06-06,0.0009474853973580178,-0.0006259965324033724,-0.0005606188808230997,0.0007199031113927847,-0.0006138526754008142,0.0009064077340935615
2013-06-07,-0.00040198309040277215,0.0015492220595352635,0.0010940179919100407,0.0044459691443656715,0.0014204623146719135,0.001685174267136758
2013-06-10,-0.0003843089834803621,0.0003043509695755422,0.0002505431295433884,-0.0005920275543556398,0.00029112043709835015,-0.0004760498364009312
2013-06-11,-0.0012314156080054969,-0.0001447720721182005,0.0002017707117484126,-0.0033625503374721684,-2.6237343295366878e-05,-0.0022776057172547953
2013-06-12,0.0007818712959389503,0.0005458881401197482,0.0002428755913688298,0.00460207222207869,0.0004522884170602092,0.0024899483628108
2013-06-13,0.0006267325869242344,-0.0013533644629844116,-0.0010831760087051717,-0.004005353282881436,-0.001286811589397191,-0.0013130907968828974
2013-06-14,0.0012040663909093936,-0.0001187809012336672,-0.0003988294022189003,0.0025686668675615376,-0.00022070236712448975,0.001899187442069025
2013-06-17,-0.00012048666949636283,0.0005065144526478068,0.00011040136586681424,0.0011977474805375697,0.00036928158640977485,0.00043549904937218933
2013-06-18,-0.0005323340724141762,0.00026957853345469125,0.00036754375136636763,-0.0006713942549987055,0.0003121098995636649,-0.0006164622369901374
2013-06-19,-0.005915111490836407,0.0036161525822898427,0.004158918674216614,-0.003925184444537117,0.0038963645273238034,-0.005403637232015117
2013-06-20,0.001225364434293743,0.00039601578817697225,-0.00010369806249466439,0.0047480440217859375,0.00022578382248864134,0.002847448543690317
2013-06-21,-0.005743449478112179,0.003641671102201959,0.003976510122134911,-0.002987957846878824,0.0038432755267206295,-0.004919536987244059
2013-06-24,0.0010737479955607763,-0.0006094037764222617,-0.0006756766969855677,0.0010132707189654607,-0.0006464366071759687,0.0011106712809394216
2013-06-25,0.0013475010092086736,-8.692933180417687e-05,-0.00040484525400259254,0.003082467549538164,-0.0002012895342790102,0.0022152422212569967
2013-06-26,0.0009475243675662492,-0.0009320375692362215,-0.0008840426843377371,-0.0003657522377009683,-0.0009365934719184865,0.00041920687947446394
2013-06-27,0.0006212026275892459,-0.0008289957551652511,-0.0008099528593661044,-0.0021092068008681623,-0.0008425232559028666,-0.0004970972313755497
2013-06-28,-0.002314182820072817,0.0011585605275031927,0.001572552859616903,-0.003008225172978442,0.0013630022775491506,-0.002622814191729815
2013-07-01,-0.0003668200272332191,0.0004474596231543548,0.00044494505903278065,-0.0002684696851453065,0.0004451801959666459,-0.00032150738975031434
2013-07-02,0.0005164151546842576,-0.00015798129804638818,-0.00022890547632560074,0.0007434802101773116,-0.0001895384108131507,0.0006210301090012993
2013-07-03,-0.00018638237889998774,0.0005448177603866563,0.0005956519659668176,-2.19171131326501e-05,0.0005709947685672064,-0.0001106088248071764
2013-07-05,0.0004267877334845721,0.002952582213962201,0.0028184634218257135,0.002451495825483842,0.002905318477614215,0.0013596249949905715
2013-07-08,0.0007987163689586415,-0.0012885572059268976,-0.001449046437261366,0.0006377357563748563,-0.001369133464279339,0.0007245482879440917
2013-07-09,0.0004768813958911971,-0.0007537645682613081,-0.0008272284631103987,0.0003442403087999357,-0.0007892346079283074,0.00041577009350922606
2013-07-10,-0.002275306772056721,0.0018590266563646585,0.002223213197110105,-0.0026433674137604783,0.0020261217338499713,-0.002444882170323661
2013-07-11,0.004921991443683547,-0.004041945875730779,-0.004902012556198278,0.005815132439586316,-0.0044407503126388005,0.0053334854284455635
2013-07-12,0.00015268795199630848,-0.0001504927232932339,-5.2991289204633116e-05,8.020838972808519e-05,-0.00010785251310643711,0.00011929467587486976
2013-07-15,-0.0001855644734245825,-0.00044551373774398155,-0.0004939027737072755,-0.0005192969546525927,-0.0004678840495437396,-0.00033932396848193315
2013-07-16,-0.0007294166628671606,0.0002857057888740473,0.0003969192104202472,-0.001029026974805523,0.00033608741729586447,-0.0008674551603730226
2013-07-17,0.0018958977322710083,-0.0017192819708226378,-0.002064230148105256,0.00216989894434553,-0.0018808906496379633,0.002022137431381676
2013-07-18,0.0010707745935361408,0.00044462523450049756,0.0002072414810824395,0.0020860237981293857,0.00033910302145258927,0.0015385271014167919
2013-07-19,-0.002139693744765814,-0.00012020825643187988,0.00017744776589865725,-0.0035860755981250887,1.392216334442118e-05,-0.002806080614315661
2013-07-22,4.791903854223382e-06,0.0001554114204404573,0.00021397222402732674,7.460533487334397e-05,0.0001804653083998832,3.695682188144779e-05
2013-07-23,0.0005413820997003456,-5.470093143557497e-05,-0.0001463772267965212,0.0008594605789963878,-9.536945430147249e-05,0.000687929376684617
2013-07-24,0.0003610387932501772,0.0011437079275972157,0.0011091525917421492,0.001265115555046025,0.0011307208833052085,0.0007775711783369032
2013-07-25,0.0007617624461896458,-0.0003302105648043712,-0.0005427433842840439,0.0011221660454300234,-0.0004256827065797162,0.0009278100398555186
2013-07-26,-0.001365540008702914,0.00041791710115723197,0.0006219559413874439,-0.0019854157406765044,0.00050940469958606,-0.0016511333653814525
2013-07-29,0.0012135684034481635,-0.000174596785694935,-0.00038348993091562463,0.0019334284689160035,-0.00027052112329058024,0.001545227221226421
2013-07-30,-0.00035345062103910285,1.0220732753301768e-05,-8.011454951894996e-05,-0.0005166302269215447,-3.268461798149706e-05,-0.0004299512760660573
2013-07-31,-0.0008129384031207533,8.988582519508353e-05,0.0001083709104728901,-0.0007986599301853475,9.932133692493776e-05,-0.0008055504858787877
2013-08-01,-0.003940479519830267,0.003810547669148634,0.004050313469293269,-0.004175057609389033,0.003932933527027189,-0.0040618540898055494
2013-08-02,0.005289879647443999,-0.004168562201920513,-0.004475226221317475,0.005511439689674647,-0.004325095531827209,0.005404518465161514
2013-08-05,0.000860249900163727,0.0005268606699561508,0.0005372387238315782,0.0007916031857973117,0.0005321580352429759,0.0008247309586798402
2013-08-06,-0.0003906983629182006,9.864513372445562e-05,0.0001189263042466164,-0.0003893086241085969,0.00010899743772960811,-0.0003899792891517167
2013-08-07,-6.186725594400518e-05,-0.0007160502838243788,-0.0007386332555671253,2.196625182402512e-05,-0.0007275775173519127,-1.8490417237527752e-05
2013-08-08,0.00010125895852177351,-0.00040124404848588115,-0.0004161268976766946,0.00013821234095702566,-0.00040884083778942697,0.00012037924767856308
2013-08-09,0.00017392406393106535,-0.00032829650873692905,-0.00034068995233981316,0.0001759967858064167,-0.0003346226078990843,0.0001749965243930477
2013-08-12,0.0006679656845453414,0.00014930550245978555,0.00013692064209498955,0.0006461780419853002,0.0001429837845186225,0.0006566923991695661
2013-08-13,-0.0013072254584279742,0.0022864841473814296,0.0023976621293140005,-0.0014642421259896256,0.0023432337450630682,-0.0013884684702544178
2013-08-14,4.303333392294574e-05,-0.0002597525350620947,-0.0002694939218545444,7.081780226801986e-05,-0.0002647249205265838,5.740947580268591e-05
2013-08-15,0.0009470011203192122,0.0003958977661589157,0.0003878296784068894,0.0008992799506307958,0.0003917794980807513,0.0009223094005573885
2013-08-16,-0.001801054570281774,0.0019875668756938387,0.0020963850057264164,-0.001931355885112318,0.002043111912512031,-0.0018684746182688608
2013-08-19,0.0003188094924633705,0.0008761368951692298,0.0009066997598538664,0.0002240755257082904,0.0008917373786885603,0.0002697925766099824
2013-08-20,0.0006025911727009638,-0.001526052109007313,-0.001603740043510545,0.0007182594484221529,-0.0015657070744162895,0.0006624398450635405
2013-08-21,-0.00047548582603849096,0.0012526918139134351,0.001318084177817818,-0.0005485023191005718,0.0012860706383759598,-0.0005132657630444708
2013-08-22,-0.0029624370065652493,0.0010639950611346406,0.0011826927573777503,-0.0029574167166421185,0.0011245830156058703,-0.002959839425812002
2013-08-23,0.00026277117282090187,-0.0014594841196720666,-0.0015144636495560905,0.00038061990885620965,-0.0014875478256991851,0.00032374805128947994
2013-08-26,0.00023026187149023346,-6.422660814110867e-05,-6.848617638213705e-05,0.00020153851170580785,-6.640085865163198e-05,0.0002153999317044778
2013-08-27,-0.000453832316130481,-0.0008876945861523938,-0.0009151814356883978,-0.00036426672665889714,-0.0009017249510285077,-0.0004074896038714452
2013-08-28,0.0004597279958951765,0.0004187089471518251,0.00028154212476565204,0.0006473234870494469,0.00039067464441550656,0.0005253675691093565
2013-08-29,-0.0026095595521125805,0.0010361986861014776,0.0014454016418835958,-0.0034392131749735404,0.0011575423929500428,-0.002938921169442057
2013-08-30,-0.0007246984231011025,0.0010242432504022664,0.0011981770103031708,-0.0007286377619871781,0.0010844354014495306,-0.000729684383193263
2013-09-03,0.001124084923668979,0.0007947486727747741,0.0004361997030206788,0.002031553747314389,0.0007147792785174527,0.001474621997654797
2013-09-04,-0.0009113695367760239,0.0009761189751089018,0.0014994627331580078,-0.001330921643845837,0.0011255567960645574,-0.0010816930026787555
2013-09-05,0.0012581404429939207,0.0014147022936756655,0.0015966726772198541,0.0019745051977940638,0.001482721000805447,0.0015304411246767928
2013-09-06,0.0009815863481205732,-0.0021324168061128725,-0.0027788219805023042,0.001156312568675122,-0.002331185292907655,0.001062743443398299
2013-09-09,0.0015792732898567987,-0.0010048396069556767,-0.0013938287692123962,0.0020131417301733866,-0.001119884880852439,0.0017509433028240972
2013-09-10,0.002530748829062105,-0.0015324772937676647,-0.001576662344985275,0.0030355892609077607,-0.0015689126009046954,0.002743488817858183
2013-09-11,-0.002483596288260842,0.0017082365409197265,0.0017693528023797383,-0.002963743988119132,0.001751921348646677,-0.0026893435709553428
2013-09-12,0.0007792630022839731,-0.00029911651900723475,-0.0003670167619987792,0.0009985014298681464,-0.00032135972263773547,0.0008669950704994825
2013-09-13,-0.0005507972127604557,-8.089191677384667e-05,6.274081678128448e-06,-0.0008547239187405523,-5.9458101014178046e-05,-0.0006706791058831686
2013-09-16,0.003774713168183776,-0.0021366431616516735,-0.003201804440681161,0.005144561206533598,-0.002443190134811703,0.004320834617582691
2013-09-17,-0.0019513649130280242,0.0005584730194183616,0.0008364848496318154,-0.0026227010213586035,0.000638746881709543,-0.002216587985048339
2013-09-18,0.002963983468766363,-0.004344361229764005,-0.005311410704381202,0.0032616570082178715,-0.004659294102622327,0.003101796056441763
2013-09-19,0.0003700171290038307,0.0007464956561179354,0.0007870789171749975,0.00068331730769807,0.0007683499153709958,0.0004877281359479488
2013-09-20,-0.0005964751698394182,9.734745935340505e-05,0.00028596774095170796,-0.0008719058809606293,0.00014707076702933703,-0.0007027771200946887
2013-09-23,-0.0011057142380789986,-0.00034877068212134214,-0.0001298399022340162,-0.0017607524710712495,-0.00029768019193000296,-0.0013603826434921938
2013-09-24,-0.002004805969250121,-0.00011346798857051587,0.0002417600324299544,-0.00298019260800778,-2.364471779857815e-05,-0.0023857381328693653
2013-09-25,-0.00011420825715037947,0.0003868130470526221,0.00023886005384147726,2.4156435931807312e-05,0.00035532061986543606,-6.55953367280981e-05
2013-09-26,0.0024102843448346825,-0.0017486285042984647,-0.002044865397457752,0.0029090857382611406,-0.0018522654553800278,0.002616836849672216
2013-09-27,-0.00037875376269316065,-3.111261600917958e-05,-0.00020998860763876746,-0.0017947959611030158,-0.0002864419951099553,-0.0013878377670400025
2013-09-30,0.0007430416754837885,-0.0010676644310110839,0.0007764821015115895,-0.0016174905870528244,-0.0007490117436852057,-0.0004884006658966704
2013-10-01,-0.00031269362402600433,0.0008335338099742136,-0.0010026625175687427,0.0013657580134837206,-4.8847947558346594e-06,8.73709609202452e-05
2013-10-02,0.0005097607389528132,-0.0005924406248509147,0.0013602992466945612,-0.0015187849927988984,0.00047621819489777363,-0.0003519838613036265
2013-10-03,0.00099130865548839,-0.0010631961293818852,0.001146629489214084,-0.0017858888466916328,-0.000332986274746747,-0.0003968933667870306
2013-10-04,-0.000978488191229096,0.0011971816969420406,-0.0014529529524361286,0.0021940473576064464,0.00028155797240923927,0.000588655507567338
2013-10-07,-0.00042664567812306645,0.00018466616659298474,-0.000658209655865919,0.0008954337104108354,-6.11806536459174e-05,0.0006468640642200742
2013-10-08,0.0003256901975320668,-0.00027353786580069304,-0.001417452099334286,0.0014460886590284432,-0.0009456380939512969,0.0014509771627238784
2013-10-09,0.0003055059583609022,-8.476138885746937e-05,0.0018497845143003394,-0.0022324102656617693,0.0006790141929047173,-0.001900406416089225
2013-10-10,-0.0013132293435477236,0.0015702776959927586,1.2679680216343624e-05,0.0011894321473481678,0.001803600981336102,-0.00013626870659771842
2013-10-11,0.0011587044598804295,-0.0012090109805338212,0.0012334965065186314,-0.001985848259995802,-0.00045296701607344046,-0.0004522499722589173
2013-10-14,0.00014165625153492192,0.0006495868769638958,0.0011461024685363477,-0.0006257568293579115,0.001395255705823795,-0.0008667555885868339
2013-10-15,-3.5966344582434934e-05,-3.505479127717225e-06,-0.000327722240802652,3.796051567667234e-05,-0.0005084564939150356,-0.00030474175884123115
2013-10-16,-0.00020283231270634347,-0.00039366428717538726,-0.0006049008718803949,0.0007296822768746467,-0.0003064814571543199,0.0012959306403949604
2013-10-17,0.0007293972087127865,-0.0015584952950342,-0.0016886466412503356,0.0006035249304250946,-0.002642926425406684,0.001556080272159949
2013-10-18,-0.00019880978053645777,0.00036503677402884314,0.0011528309198719066,-0.0005666312523325782,0.0014447123173303472,-0.0002702183084366219
2013-10-21,0.0004605383389942493,-0.0001581668607756986,0.00020881512559888017,-0.0004496543602535933,-0.0002182252561500885,-0.0003840923352116212
2013-10-22,0.0010937187707959956,-0.001957347647933005,-0.00032069544678610704,-0.0006245747707337432,-0.0017822010622002985,0.0014627233496181098
2013-10-23,-0.0009033233078235981,0.0009354856362875757,-0.0003267617402233119,0.0010220053454624643,0.0008598070859717273,0.00012330524930194146
2013-10-24,0.0005293392493092725,-0.0006850514958400809,0.00013489301409997544,-0.000758501483951928,-0.0008008870771925752,-0.00022082029395727705
2013-10-25,2.22754824687594e-05,-0.00021306807979879926,-0.00015937525125554234,6.140927775156874e-05,-0.0002542857313911621,0.0002633759323921622
2013-10-28,-0.0010048645923377798,-0.0006107959075123866,-0.0013283182233648238,-0.000664484939293636,-0.0005,-0.001686830347055829
2013-10-29,0.00025561755232189165,-0.0006897451519565521,0.0004422664562417892,-0.0006113086800160325,0.0,-0.0006588689466648376
2013-10-30,-0.0008292050632972608,0.00033174925567443713,-0.0007304593226979664,0.0002514125790080396,0.0,-0.0007136666797928409
2013-10-31,-0.00043416491463397344,0.001974477459237944,-0.00046666260852531733,0.001126902792602525,0.0,0.0008604421499320511
2013-11-01,-0.001299016350169393,0.0015118161965596499,-0.0014034419887344624,0.0011767824221876858,0.0,9.619819057563126e-05
2013-11-04,5.653851722848004e-05,-0.001231081472911687,0.000378961115615753,-0.0009857253358929753,0.0,-0.0014643268101908941
2013-11-05,-0.0016957644764221038,0.00023962690480534618,-0.001152416109222912,-8.22589979751751e-05,0.0,-0.0025661769779730106
2013-11-06,1.1015592048131293e-05,-0.0020939338797809253,0.0008277418913325083,-0.0019525895335381891,0.0,-0.0032317493480494624
2013-11-07,0.0007762198737601105,0.0004428738134582633,0.0003926320770292793,0.00046329560784426447,0.0,0.0018271920045808262
2013-11-08,-0.002745415417381858,0.001864809562234305,-0.002314320001914572,0.001101605426201776,0.0,-0.0021892499054197738
2013-11-11,-0.0005002066741443708,-0.0007992930395236807,-0.0003921466197274086,-0.00040264678527691125,0.0,-0.001119859056020162
2013-11-12,0.0005286209836267293,0.002044596314938165,-0.00016615151245253536,0.0016670789555180447,0.0,0.0033230725360342828
2013-11-13,0.00070717855077039,-0.0021431988688283086,0.001381572755917308,-0.0019832388978542567,0.0,-0.0023531298572109956
2013-11-14,0.0003129323417026912,-0.0017426001017772084,0.0008667857535032506,-0.001557288513127534,0.0,-0.0021338478758230607
2013-11-15,-8.053786401598828e-05,0.001391969910974544,-0.00026939987714509405,0.0009246745479382006,0.0,0.0012013059291720973
2013-11-18,0.0005758183229974322,-0.0011018372256581719,0.00043419741342609066,-0.0005307356304351181,0.0,0.00018417130904293784
2013-11-19,-0.000734423899683563,0.0006796993096958176,-0.0006411066367437612,0.00040958234209664894,0.0,-0.0004276771858225032
2013-11-20,-0.0026567121190112734,-0.00012198090868556293,-0.0013704840571787235,-0.0008578288965784115,0.0,-0.005395340159480184
2013-11-21,-0.00017599318628300158,-0.000195716106375729,-0.0003307011346719593,0.00011372488218269877,0.0,0.00013861057592441672
2013-11-22,0.0014575666346103423,0.0003205960771724938,0.0009670080320508239,0.00036052863365107805,0.0,0.0025638472276277623
2013-11-25,0.00019613335739966789,0.00037450799905893703,0.0002466215761318118,8.60928764371093e-05,0.0,0.00024057132916227607
2013-11-26,0.0002545209976349658,-0.0010141738158669419,-0.0013006249017355146,-0.0004833437006646523,-0.0009239612886835119,-2.5873545641984274e-05
2013-11-27,-0.0006896306052459442,0.0006676614870016975,0.00012593384860567857,0.0005206539985714553,0.00030984680561145354,-1.6503059718569866e-05
2013-11-29,-0.0003448324048424863,0.0003372780852930749,-0.0004476943342379601,0.00021445780132738282,9.946005588343723e-05,-5.262700536201844e-05
2013-12-02,-0.0006445058299362027,0.00061471351249285,0.0012067637048624176,0.0005807519723467662,0.0003885361180595945,9.283607950808802e-05
2013-12-03,0.0001993494972007819,-0.00019635902327855458,-0.0007113802191570732,-8.201858248477131e-05,-0.00021754862356193874,5.737196082424044e-05
2013-12-04,-0.0010355989780612648,0.0010615752041531184,0.0021969921181768074,-0.00013565334563542649,0.0011995200850073633,-0.0008375164665109906
2013-12-05,-0.00045020320036499785,0.00038872171921050405,-0.0004176466724493557,0.0009261033541218059,-0.00023393654973231202,0.000581784427917586
2013-12-06,0.0008734370165762656,-0.0009950407532980181,-0.002318379610757311,0.0014719562513540638,-0.0018209529011037852,0.002005281656819385
2013-12-09,0.0006490231209902088,-0.0006689351637632476,-0.0006193450297617104,0.00013871029484443427,-0.0006578120449497113,0.000573851138026021
2013-12-10,0.000803823429277822,-0.0007986039220771036,-0.0015714650428924754,-0.0002842257549337195,-0.0007298620985499141,0.00030233743601189604
2013-12-11,-0.0008758330075855515,0.0009068404689514213,0.0018428091711968375,-0.00019895780588725316,0.0010851677579076287,-0.000810993622707355
2013-12-12,-2.2869461790501686e-05,-5.5839292631591605e-05,-0.000122412104518997,0.0010796454163297835,-0.0005850065992148806,0.0010156475251858182
2013-12-13,0.0007719501136468252,-0.0008780709351173493,-0.0021583582125293123,0.0012319009546535998,-0.001625094650242769,0.0017350093223096762
2013-12-16,-0.0005632286896987166,0.0006612645899670539,0.001946107946442922,-0.0012205926833375623,0.0013897638947284003,-0.0015503699532743841
2013-12-17,0.00045655699329377866,-0.0004138472097835605,-0.0004806790233500731,-0.0007063815229354634,-5.6674223170975074e-05,-0.0003475619862782642
2013-12-18,-0.0008244022699045126,0.0007784307780223051,0.0004293301358213101,0.0008271705907367821,0.0002586343824522543,0.00021236594129860805
2013-12-19,0.00011217628990100323,-0.000305939495832334,-0.0018879911574912255,0.002722886307829834,-0.001782256323985641,0.0026205054600233384
2013-12-20,0.0025651439408655454,-0.0029047797566791158,-0.006885621221280128,0.004131537627839715,-0.005223201492308859,0.0056794445281219425
2013-12-23,-0.0009138869147897052,0.0009357911660782929,0.00021719933366233307,-6.266239350452983e-05,0.00078537081765526,-0.0007090498437653083
2013-12-24,-0.0005162076990926809,0.0005031835991931594,0.0009979389681294038,0.0002659615120015709,0.0003875767218591182,-8.687852950027119e-05
2013-12-26,-0.0006921465959202656,0.0007721576406114229,0.0020837849605340325,-0.0009278435343883591,0.001364066876008307,-0.0013698301847199497
2013-12-27,-0.00035331615563545386,-0.0008453087058025484,-0.0019158157392886682,0.000420401369633341,-0.0015539971433359626,-0.0004919622598295514
2013-12-30,-0.00046445332060660846,3.890518563703661e-06,0.00040388534791910877,-0.002011358192389135,0.00023258597235143705,-0.000786441051639092
2013-12-31,-0.000458387217810338,0.0011304771460327952,0.000831101934502562,0.0013900248307520452,0.0010500281737498877,-0.00013989364582071734
2014-01-02,0.0008577070686613519,-0.0015740431485266825,-0.0019172417413111662,0.00025036225821493117,-0.0018513751265273732,0.0008026931757264619
2014-01-03,-7.372502572355701e-05,0.0004543817839267312,0.0010098160822617948,-0.0006316771315182582,0.00073417865727514,-0.0001813675782460539
2014-01-06,0.00028145896233784694,-0.0009485216529261209,-0.0010984434663842521,-0.000522114513314551,-0.0010030410930805121,0.00011536265511882614
2014-01-07,0.00034445097176825587,-0.0005081663255788471,-0.0005024412363043664,2.4324990582956746e-05,-0.0004918447162211443,0.0002788959807049996
2014-01-08,-0.0016905488770403948,0.0029939680947063813,0.004965224192795619,-0.0035686873185627604,0.003978583204820124,-0.0020662627094979193
2014-01-09,-0.00036332663279089246,-0.00017548006841160163,0.00010752663396757092,-0.0018088711833444595,-2.1946743301287958e-05,-0.00065616038664609
2014-01-10,0.001148562422077109,-0.002845583001475296,-0.003828026010383209,0.0003296992020681696,-0.00331119838813839,0.000981810533350339
2014-01-13,8.465674975132306e-05,-0.0007642276088251172,-0.0008971089311716348,-0.0007478845890677463,-0.0008044797945915389,-9.254152500574612e-05
2014-01-14,-0.0008731010761875573,0.001731356212498248,0.00242377015306199,-0.0008600864821934299,0.0020300454875121234,-0.0008516126970458487
2014-01-15,0.00012328422929655416,0.00037910706011658787,0.0008234171006828058,-2.4370998226656837e-05,0.0005945681025045232,0.00010256037817866539
2014-01-16,-0.0006271790694354342,-5.61332223080335e-05,0.0003478958369495226,-0.002534669643990623,0.00016394061492028638,-0.001016404942836157
2014-01-17,0.00020186206792757567,-0.0005762055354641713,-0.0004112107625411241,-0.0007906593945087144,-0.0004806438610508343,3.7905568585043655e-06
2014-01-21,-0.000766944419003134,0.0012552342647413543,0.0021093722165185097,-0.0017139625410886566,0.0016593078025100298,-0.0009444350412155548
2014-01-22,-0.0007620660155163393,0.0012938263589822828,0.001985857760030253,-0.0012681739654122233,0.0016572215799472417,-0.0008753754759937364
2014-01-23,-0.0010822367476130339,-0.0008201640041109238,-0.0007501301031499411,-0.004210939875118778,-0.0007440064907718451,-0.0017316466672616848
2014-01-24,2.548179640517371e-05,-0.0010556183883274142,-0.0011429233405834485,-0.0014901393066552478,-0.0011008311273156166,-0.00027164412649129566
2014-01-27,0.001234442219740306,0.00012832711788130535,-0.00044818567029533094,0.00456158434589868,-0.0001670803724916566,0.001903198133421225
2014-01-28,0.0003172723639927838,-0.0006395096568878874,-0.0008750502466845688,0.00027824772196084145,-0.0007058453150316107,0.0002848077307262123
