date,active_mode,yc_regime,sharpe_MR_level,sharpe_TF_level,sharpe_MOM_TF,sharpe_MOM_MR,sharpe_BLEND_TF,sharpe_BLEND_MR,n_active,exposure,active_strategies
2011-08-16,FLAT,BULL_FLAT,-0.44847325641617963,-1.3246277118123402,-1.5001200117266464,-1.6821750501114128,-1.031818339266183,-0.9161214471118039,0,0.0,
2011-08-17,FLAT,BULL_FLAT,-0.38108799380749847,-1.5285870664294938,-1.6326660899188377,-1.831625150281406,-1.207429494513413,-1.0127310536339948,0,0.0,
2011-08-18,FLAT,BULL_FLAT,-0.19699511242475762,-1.8220492730884787,-1.8254731114549614,-1.9887503019882016,-1.4310536327448127,-1.0359184193439963,0,0.0,
2011-08-19,FLAT,BULL_FLAT,0.07652202787892072,-2.1232638527478795,-2.052522588627452,-2.1121099932590517,-1.730171610668668,-1.0578413039755277,0,0.0,
2011-08-22,FLAT,BULL_FLAT,0.2652745245045295,-2.3342384991479816,-2.157198274220321,-2.2877635785263912,-1.8764421900647417,-1.1115281168491087,0,0.0,
2011-08-23,FLAT,BULL_FLAT,0.07989307246991,-2.241991157635055,-1.96683567559706,-2.3195454114796927,-1.7102552785531864,-1.2253351750591284,0,0.0,
2011-08-24,FLAT,BULL_FLAT,-0.057286042538177755,-2.0507951964355007,-1.9249557298220237,-2.099591834561643,-1.5963271670614865,-1.069903937724436,0,0.0,
2011-08-25,FLAT,BULL_FLAT,-0.16283313377261882,-1.6524808940749094,-1.61725053793173,-1.7774380699389554,-1.2632770698640559,-0.9003408719173169,0,0.0,
2011-08-26,FLAT,BULL_FLAT,-0.35271472165967516,-1.6310205903744448,-1.5700103334046938,-1.9050835109490658,-1.2257129919368994,-1.103074919928805,0,0.0,
2011-08-29,FLAT,BULL_FLAT,-0.3744966709447073,-1.6167883487254644,-1.5510136170635864,-1.9560427666523001,-1.209830660191745,-1.1358329014926092,0,0.0,
2011-08-30,FLAT,BULL_FLAT,-0.2578942466093421,-1.622107172037985,-1.6536046016173922,-1.752582428173693,-1.2716854320593411,-0.9648531847832875,0,0.0,
2011-08-31,FLAT,BULL_FLAT,-0.25400691316280366,-1.642646963229115,-1.5380114611515194,-2.117458116836158,-1.2084592228169244,-1.0477262967631948,0,0.0,
2011-09-01,FLAT,BULL_FLAT,-0.3231577162889347,-1.6084673889367236,-1.6690499745238336,-1.9531028189801092,-1.2828268948357042,-0.9955170497814312,0,0.0,
2011-09-02,FLAT,BULL_FLAT,-0.18439243777482378,-1.7718362916718695,-1.5746171303928527,-2.0738475775316525,-1.2922846306232847,-0.9693444292251892,0,0.0,
2011-09-06,FLAT,BULL_FLAT,-0.36574469772034746,-1.6819135623427333,-1.3632283796671687,-2.5605822846345636,-1.1287583420146614,-1.2918208225811563,0,0.0,
2011-09-07,FLAT,BULL_FLAT,-0.264104141574535,-1.7138674855706924,-1.35894587188142,-2.6118364198990376,-1.13866811236445,-1.2333419166459312,0,0.0,
2011-09-08,FLAT,BULL_FLAT,-0.3252524483631313,-1.6557246793030467,-1.3410898247744232,-2.5633091850260317,-1.0952097969121084,-1.2762588507804555,0,0.0,
2011-09-09,FLAT,BULL_FLAT,-0.4678255567374601,-1.6012288803050228,-1.0757118548254354,-3.081742812691412,-0.8913270124449918,-1.5963210774443786,0,0.0,
2011-09-12,FLAT,BULL_FLAT,-0.5528853483447452,-1.5787502123131734,-1.1717508123147125,-2.9645989858070574,-0.9552710721740802,-1.5941033816276622,0,0.0,
2011-09-13,FLAT,BULL_FLAT,-0.42232614695483717,-1.5982222321789128,-1.1110002598880258,-3.136394543935846,-0.9162181685851627,-1.5548991884876568,0,0.0,
2011-09-14,FLAT,BULL_FLAT,-0.6391177181254412,-1.521879770749693,-1.2210086345639366,-2.907280775705333,-0.9635239785122215,-1.6225305502982148,0,0.0,
2011-09-15,FLAT,BULL_FLAT,-0.5465423254373557,-1.5691169917662156,-1.1136934912146206,-3.0117368281492705,-0.906888950307509,-1.6497708467813652,0,0.0,
2011-09-16,FLAT,BULL_STEEP,-0.33084390420505955,-1.6272114635781936,-1.2233387062769585,-2.7443749156587436,-0.9899296842689758,-1.3887759801239594,0,0.0,
2011-09-19,FLAT,BULL_FLAT,-0.34271617429579865,-1.6787466361965957,-1.300165867893585,-2.6151947701377507,-1.0709716317162568,-1.3492834597091325,0,0.0,
2011-09-20,FLAT,BULL_FLAT,-0.43919437676828355,-1.6965520890550876,-1.33823084856397,-2.62316709562828,-1.1199259626959732,-1.3940667012400558,0,0.0,
2011-09-21,FLAT,BULL_FLAT,-0.5268213443355558,-1.6800297952550247,-1.3352579383238146,-2.607534808535063,-1.1198283842069907,-1.4621703172685985,0,0.0,
2011-09-22,FLAT,BULL_FLAT,-0.2984502884498766,-1.864124780469572,-1.3721114466716442,-2.6017612469659013,-1.2398106188110254,-1.30257430085153,0,0.0,
2011-09-23,FLAT,BULL_FLAT,-0.19762192337939044,-1.9866287936101579,-1.3989457013435214,-2.6782079500843627,-1.3285130789182429,-1.237666131421374,0,0.0,
2011-09-26,FLAT,BULL_FLAT,-0.03849169648164661,-2.040630200204457,-1.5804623672668814,-2.3182143903226153,-1.462633286584731,-0.9740851697810642,0,0.0,
2011-09-27,FLAT,BULL_FLAT,0.026241916706105126,-2.128075722471227,-1.653450406887378,-2.1118254636875577,-1.5303739085273906,-0.8672039092209085,0,0.0,
2011-09-28,FLAT,BULL_FLAT,0.2925983162323649,-2.237524502284106,-1.7453345086471228,-1.7999213106053054,-1.623637686015056,-0.5413342394087499,0,0.0,
2011-09-29,FLAT,BULL_FLAT,0.21433156668429046,-2.188041120886122,-1.724317002388609,-1.8366974155429616,-1.6013387136306954,-0.6231893044824606,0,0.0,
2011-09-30,FLAT,BULL_FLAT,0.15995796162722198,-2.2074660150942997,-1.6785948956804124,-1.9427647994001558,-1.5646904864658286,-0.7065149428987029,0,0.0,
2011-10-03,FLAT,BULL_FLAT,-0.105548269498808,-2.1045223547434393,-1.5206322467664686,-2.257522029090678,-1.4201354355486995,-1.0113782713194754,0,0.0,
2011-10-04,FLAT,BULL_FLAT,-0.4767536536697112,-1.860666863307459,-1.3284820648548787,-2.5717071330663055,-1.237064641834783,-1.400664541697377,0,0.0,
2011-10-05,FLAT,BULL_FLAT,-0.3134529723401184,-1.9900519271416035,-1.3859138010632408,-2.383409977845137,-1.2942384136487124,-1.2063783800528958,0,0.0,
2011-10-06,FLAT,BEAR_FLAT,-0.11262236754410529,-2.028241088110525,-1.4260454093801183,-2.2836182459064815,-1.3383607901884484,-0.9566048707879863,0,0.0,
2011-10-07,FLAT,BEAR_FLAT,0.15342419170377522,-2.079264523159699,-1.5342718346906963,-1.9639353246935711,-1.4457267047575584,-0.5824719131881362,0,0.0,
2011-10-10,FLAT,BEAR_STEEP,0.2486798735751264,-2.117146938283269,-1.5543018787070084,-1.898410075301529,-1.472165462544133,-0.4602031128011681,0,0.0,
2011-10-11,FLAT,BEAR_STEEP,0.42403525368337186,-2.209957909769461,-1.6348662602114457,-1.6473550338979075,-1.565530377893186,-0.28625090489031035,0,0.0,
2011-10-12,FLAT,BEAR_STEEP,0.39066415905835555,-2.145734240689169,-1.6502158119033998,-1.6613336108756558,-1.5679102375338616,-0.27683557861036584,0,0.0,
2011-10-13,FLAT,BEAR_STEEP,0.5523139661070426,-2.2449738960963477,-1.7490605341399237,-1.392820637476956,-1.6604416939665112,-0.11881830115743786,0,0.0,
2011-10-14,FLAT,BEAR_STEEP,0.43459504286669626,-2.22153799597863,-1.7024144207418355,-1.4983612384175975,-1.613817770434179,-0.23919934012529603,0,0.0,
2011-10-17,FLAT,BEAR_STEEP,0.6733361249965968,-2.3293165122533273,-1.8304994935269183,-1.200498837320653,-1.7404755823544995,0.03621114688755548,0,0.0,
2011-10-18,FLAT,BEAR_STEEP,0.3943869106677883,-2.1329973646537757,-1.7074174774618527,-1.4241629815610959,-1.618867866041725,-0.2519145485360071,0,0.0,
2011-10-19,FLAT,BEAR_STEEP,0.5091513002513427,-2.2036509830344033,-1.7706367718639373,-1.2655994107971937,-1.6780660707561916,-0.12176105161443257,0,0.0,
2011-10-20,FLAT,BEAR_STEEP,0.5712902907621922,-2.204123358384749,-1.7833323839364956,-1.2601321413641093,-1.686235037458833,-0.000614516308992001,0,0.0,
2011-10-21,FLAT,BEAR_STEEP,0.6541100832394514,-2.281507451331299,-1.8331945339135973,-1.1431985636435207,-1.7340788330515577,0.0490532399290635,0,0.0,
2011-10-24,FLAT,BEAR_STEEP,0.6777760131053557,-2.2844090962034147,-1.8847640815369253,-1.0109683043289803,-1.778745612225807,0.059144822038030426,0,0.0,
2011-10-25,MR_level,BEAR_STEEP,0.646457117928128,-2.2672026227185738,-1.8667741693754256,-1.0365876661045677,-1.7642786322932396,0.018956109549535364,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-10-26,MR_level,BEAR_STEEP,0.36042543780478814,-2.1327315172742765,-1.5505379251550295,-1.6305169704145135,-1.614115444299116,-0.4976379503694108,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-10-27,MR_level,BEAR_STEEP,0.4363984990667789,-2.1447083564982763,-1.61481350944966,-1.3842659435029103,-1.686477258065147,-0.336133977323591,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-10-28,MR_level,BEAR_STEEP,0.7591885213482338,-2.3197400968518056,-1.7814939749619407,-0.813943129032672,-1.8855931500016332,0.13003848675915736,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-10-31,MR_level,BEAR_STEEP,0.6717950651275215,-2.286436180666585,-1.8206094969005069,-0.9216191436132266,-1.8792721160284018,0.023844891598270333,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-01,MR_level,BEAR_STEEP,0.2893531360062377,-2.0382095631318533,-1.5980160579945957,-1.2706180233085322,-1.6222881452699602,-0.38058386620332624,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-02,MR_level,BEAR_STEEP,-0.1267559909205153,-1.732843427485249,-1.2957062880913908,-1.652173858643132,-1.2886998018068332,-0.8110070036540676,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-03,MR_level,BEAR_STEEP,0.01171035212435696,-1.8182855132465563,-1.4646898587716368,-1.2599739255238933,-1.4473259185965819,-0.5031692583956836,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-04,MR_level,BEAR_STEEP,0.13084206419832428,-1.9055497749629924,-1.4728523491529155,-1.111679932646821,-1.5552526045254034,-0.3632193661723339,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-07,MR_level,BULL_STEEP,0.057421263048548075,-1.916516500411915,-1.4260439954813726,-1.1860877063527626,-1.5763859818107215,-0.44656198345703696,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-08,MR_level,BULL_STEEP,0.0010966761577191955,-1.8558347797498904,-1.3793281360637706,-1.3339229063187177,-1.4944232773717412,-0.561288760437576,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-09,MR_level,BULL_FLAT,0.1340163623000352,-1.9375776334880213,-1.4235664979023617,-1.1274538141516168,-1.5867361047554,-0.3922179238303922,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-10,MR_level,BULL_FLAT,-0.1409678998857696,-1.79543077572735,-1.2419833927388593,-1.4990435222593914,-1.4451248880897554,-0.748944975966534,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-11,MR_level,BULL_FLAT,0.037695707849130185,-1.8934685535223832,-1.4139614515164614,-1.1626018769370114,-1.5688647374527038,-0.4520086961004717,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-14,MR_level,BULL_FLAT,0.07610766138585022,-1.8762829532071172,-1.3848486705381113,-1.1069236388257244,-1.5565653532753312,-0.4208879677274363,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-15,MR_level,BULL_FLAT,-0.06587535830440279,-1.7719226071582237,-1.3901019787263889,-1.1731032289216639,-1.4706860569622817,-0.5353909432929286,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-16,MR_level,BULL_FLAT,-0.03342624057371317,-1.810704947046699,-1.3350733721122925,-1.300157268243053,-1.4590308470996112,-0.5860540376509874,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-17,MR_level,BULL_FLAT,-0.19770422493789122,-1.7213069831557724,-1.2083456338339962,-1.4823820201489466,-1.383361048137483,-0.7805728495604519,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-18,MR_level,BULL_FLAT,-0.3227402397540674,-1.6475448559852774,-1.0768384737770647,-1.6214297601519554,-1.3220344102776536,-0.920112502775447,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-21,MR_level,BULL_FLAT,-0.32621004118930746,-1.5760680486879877,-1.0244712309786677,-1.63738543187303,-1.240505334646045,-0.9349489208662588,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-22,MR_level,BULL_FLAT,-0.41194281297335533,-1.5365854584296201,-1.0316633249022398,-1.6837688412906942,-1.2180829342940633,-1.015837935113147,8,2.0,"steep_2s5s, steep_5s10s, steep_20s30s, steep_2s10s, steep_2s30s, steep_5s30s, bfly_2s5s10s_pos, bfly_2s10s30s_pos"
2011-11-23,FLAT,BULL_FLAT,-0.512421788250319,-1.4741393504981737,-0.8425521997126998,-1.9044533284589635,-1.123322512762115,-1.1821349996126993,0,0.0,
2011-11-25,FLAT,BULL_FLAT,-0.6156259179588631,-1.3978526541237177,-0.771683351001689,-2.034981328386617,-1.051020338689217,-1.340585509492483,0,0.0,
2011-11-28,FLAT,BULL_FLAT,-0.4177013006392171,-1.5098730826787807,-0.8537749920307619,-1.6941870036348348,-1.170114439179148,-1.0661692299030192,0,0.0,
2011-11-29,FLAT,BULL_FLAT,-0.42217951789236347,-1.5355981012570343,-0.8864787970628757,-1.6899673422422836,-1.200312866754964,-1.0770831394395035,0,0.0,
2011-11-30,FLAT,BEAR_STEEP,-0.3211610245641169,-1.553996733254075,-0.945999376753371,-1.4925543019417409,-1.2440771017382648,-0.9251171853617434,0,0.0,
2011-12-01,FLAT,BEAR_STEEP,-0.11257652502456421,-1.6619671180275146,-1.0469010735063429,-1.1404200938407034,-1.3731888868733289,-0.6273432911431548,0,0.0,
2011-12-02,FLAT,BULL_FLAT,-0.037754268219790284,-1.672075100780769,-1.0845989157171412,-0.9598368922732362,-1.3996222850209292,-0.502718957235469,0,0.0,
2011-12-05,FLAT,BEAR_FLAT,-0.20471981465916803,-1.6421229463582065,-1.0344785839788526,-1.1573440605026446,-1.3442396082817076,-0.7204068658304187,0,0.0,
2011-12-06,FLAT,BEAR_STEEP,-0.19985436298993675,-1.6824492018994763,-1.0704591607049432,-1.1416281688306922,-1.3841583275645573,-0.721667657466134,0,0.0,
2011-12-07,FLAT,BULL_FLAT,-0.07175573404227024,-1.7850083947165896,-1.1989651930980427,-0.8626452478946222,-1.513662801406111,-0.5314220105357621,0,0.0,
2011-12-08,FLAT,BEAR_STEEP,-0.09522745262307487,-1.7686181367223333,-1.2629890331325409,-0.8471320366255988,-1.5357360197173853,-0.5292711505144175,0,0.0,
2011-12-09,FLAT,BULL_STEEP,-0.22811040954950476,-1.662302676782403,-1.1734689001015706,-1.073270524599749,-1.4230358997664465,-0.6963115191707362,0,0.0,
2011-12-12,FLAT,BULL_FLAT,0.017042295739163178,-1.8136993390261658,-1.341252857374818,-0.6477825317626269,-1.6096455182594722,-0.35320870096644774,0,0.0,
2011-12-13,FLAT,BULL_FLAT,-0.10168451383183695,-1.742766250347371,-1.244375153455911,-0.8494312469578652,-1.5134879095431895,-0.5099449111029227,0,0.0,
2011-12-14,FLAT,BULL_FLAT,-0.2296854338986124,-1.6841492809595022,-1.2242546471071325,-0.9753135127217959,-1.4537890726387215,-0.6646049184448706,0,0.0,
2011-12-15,FLAT,BULL_FLAT,-0.4579622458465481,-1.4853294813046407,-0.9593178492781659,-1.3619115615651332,-1.187462955841393,-0.9725275465881575,0,0.0,
2011-12-16,FLAT,BULL_FLAT,-0.42385948186715416,-1.5578003973171939,-1.0357403985195628,-1.2429536182324261,-1.2649400709594802,-0.9192633876771874,0,0.0,
2011-12-19,FLAT,BULL_FLAT,-0.5162700211544287,-1.5466143839018238,-1.0299929043800118,-1.3690581375367035,-1.25208021197729,-1.0364587312389608,0,0.0,
2011-12-20,FLAT,BULL_FLAT,-0.6907443502727115,-1.4542167119084615,-0.8984964930789833,-1.6314677633863917,-1.1177454990031501,-1.2680873794881835,0,0.0,
2011-12-21,FLAT,BEAR_STEEP,-0.3836054377411519,-1.614464348987671,-1.0670660901682953,-1.1024341770044,-1.3107574481678193,-0.8404579289217526,0,0.0,
2011-12-22,FLAT,BEAR_STEEP,-0.2639140291637945,-1.6715844667721906,-1.1782647398153683,-0.8507386402136207,-1.4006607435500968,-0.6612524413697448,0,0.0,
2011-12-23,FLAT,BEAR_STEEP,-0.3192428791441679,-1.6782516019942753,-1.1787005028918542,-0.8913978213615373,-1.3972570404789617,-0.7318648610488867,0,0.0,
2011-12-27,FLAT,BEAR_FLAT,-0.12185659204700455,-1.7520070382268704,-1.2169884595565656,-0.8361056221813058,-1.5370912812824031,-0.6647399464034377,0,0.0,
2011-12-28,FLAT,BULL_FLAT,-0.47512177422267765,-1.6304451736914414,-1.1364486642995628,-1.024774889449577,-1.3840530870541619,-0.9132016748028876,0,0.0,
2011-12-29,FLAT,BULL_FLAT,-0.7340253082337953,-1.541983829111235,-1.124727037034932,-1.110315464449734,-1.2407490904353027,-1.018144809039914,0,0.0,
2011-12-30,FLAT,BULL_FLAT,-0.9168763423701483,-1.4511840996463683,-1.0473784076247454,-1.2229541424437955,-1.15303792793767,-1.1602481561170856,0,0.0,
2012-01-03,FLAT,BULL_FLAT,-1.0554700470546952,-1.4536220504331745,-1.0339721722459756,-1.2981921759431205,-1.1614628323433882,-1.2628976393581706,0,0.0,
2012-01-04,FLAT,BULL_FLAT,-0.6735426919648904,-1.639758487800732,-1.1537220781103068,-1.1218146590869098,-1.3598083408931085,-1.0340675002840252,0,0.0,
2012-01-05,FLAT,BULL_FLAT,-0.5692418950878452,-1.691271696700265,-1.1419811012252032,-1.1310348316264127,-1.4446297395562886,-1.0479991287938755,0,0.0,
2012-01-06,FLAT,BEAR_FLAT,-0.73853942187111,-1.618036384469087,-1.0641406558245654,-1.2441467087756548,-1.3875084713473635,-1.197770555084665,0,0.0,
2012-01-09,FLAT,BULL_FLAT,-0.5813904080252322,-1.6062791565086216,-1.108890193288369,-1.0925649145731269,-1.35037822411681,-1.0054968302729954,0,0.0,
2012-01-10,FLAT,BULL_FLAT,-0.5192069348715418,-1.600028626345758,-1.1020760853171316,-1.0493591705575471,-1.3687975026991193,-0.9574540397810664,0,0.0,
2012-01-11,FLAT,BULL_FLAT,-0.4321513313779419,-1.6490767476630104,-1.1314408507466631,-1.0152571337821965,-1.419048365994921,-0.9205252457066903,0,0.0,
2012-01-12,FLAT,BEAR_STEEP,-0.5352971778590396,-1.5871992380574527,-1.1290838674867907,-1.0066452784423308,-1.3372346592568647,-0.909365180832047,0,0.0,
2012-01-13,FLAT,BULL_FLAT,-0.2844147910488406,-1.8488894327027534,-1.3352757939458286,-0.8754643174366432,-1.5626021122579312,-0.7411621658458196,0,0.0,
2012-01-17,FLAT,BEAR_STEEP,-0.3596116651543757,-1.722471618740923,-1.2487479613035612,-0.8933165553330111,-1.4128043854172474,-0.7518900271117694,0,0.0,
2012-01-18,FLAT,BULL_STEEP,-0.20037621178719536,-1.8118197856747456,-1.3275758944344123,-0.7998839530676771,-1.473843382939325,-0.6202376249513335,0,0.0,
2012-01-19,FLAT,BULL_STEEP,-0.411703077064196,-1.6821211825694418,-1.1822022738366047,-0.9560955669394379,-1.3971746002708123,-0.8472695867845194,0,0.0,
2012-01-20,FLAT,BEAR_STEEP,-0.2554112867655882,-1.8187411037653158,-1.2330845544198497,-0.9441625734380477,-1.563431017305655,-0.8243545918560049,0,0.0,
2012-01-23,FLAT,BULL_STEEP,-0.22085797991645664,-1.9096826445244544,-1.2622601088272687,-0.979179999608746,-1.6688196584169421,-0.8708819846974679,0,0.0,
2012-01-24,FLAT,BULL_STEEP,-0.20856777118270528,-1.855803399886849,-1.193139250980879,-0.9979896772857325,-1.6501936113539486,-0.8980529128667888,0,0.0,
2012-01-25,FLAT,BULL_STEEP,-0.10512489657337917,-1.958825317354231,-1.2756619208728375,-0.9332374977540289,-1.7287124718441367,-0.8089241176428373,0,0.0,
2012-01-26,FLAT,BULL_STEEP,-0.014435564434638178,-1.990877236693994,-1.270768278788034,-0.9022055626474884,-1.7825446805805898,-0.7684406014979086,0,0.0,
2012-01-27,FLAT,BULL_STEEP,-0.06533607809340085,-1.9522521114436553,-1.4026935338432363,-0.9087988152781618,-1.7978779117264718,-0.7862780354395317,0,0.0,
2012-01-30,FLAT,BULL_FLAT,-0.07984333503265462,-1.9647218473903159,-1.459255959794554,-0.8962228070665738,-1.832083493337364,-0.7897261889626686,0,0.0,
2012-01-31,FLAT,BULL_FLAT,-0.12974586825593007,-1.927163930093067,-1.5727221255039403,-0.8444851432953369,-1.8305737870202567,-0.7617922833436352,0,0.0,
2012-02-01,FLAT,BULL_FLAT,-0.12426611918073907,-1.8575520560531928,-1.670857941641975,-0.7850930426141058,-1.8028368514998552,-0.7130533352576295,0,0.0,
2012-02-02,FLAT,BULL_FLAT,-0.1786879196379243,-1.6097900971272252,-1.2214950754685523,-0.7774281407753282,-1.5191950145464599,-0.7264938231890702,0,0.0,
2012-02-03,FLAT,BULL_FLAT,-0.236333105080244,-1.5281765042870414,-1.1581871697064492,-0.7808257605448502,-1.4542043731164471,-0.7536285412325078,0,0.0,
2012-02-06,FLAT,BULL_FLAT,-0.25080701332382643,-1.1966999742210196,-0.5857260575985762,-0.7035432039133118,-1.0821141301986925,-0.7079850816599232,0,0.0,
2012-02-07,FLAT,BEAR_STEEP,-0.2501126469132051,-1.534293399355695,-0.9330027701504289,-0.8131804506230976,-1.3971355217680617,-0.7783314335501241,0,0.0,
2012-02-08,FLAT,BEAR_STEEP,-0.2487863668022801,-1.2960808196326359,-0.5500438943017328,-0.7064540235553269,-1.1281664563982836,-0.6956531637261513,0,0.0,
2012-02-09,FLAT,BEAR_STEEP,-0.22854960822104678,-1.4170581525912003,-0.7188069164414584,-0.6799194562955361,-1.2612696477704006,-0.6716657398638031,0,0.0,
2012-02-10,FLAT,BEAR_STEEP,-0.34164969726825173,-1.1160177778081672,-0.3579482683703601,-0.6259485646399873,-0.9644125013135965,-0.6722596924505727,0,0.0,
2012-02-13,FLAT,BEAR_STEEP,-0.08789789191907901,-2.3836146144346744,-1.5108820755588914,-0.6492743401284858,-2.1437415079340854,-0.6094866105438037,0,0.0,
2012-02-14,FLAT,BEAR_STEEP,-0.35217455916943213,-2.026351011437658,-1.1558644965451121,-0.6890665884559861,-1.7852676098514375,-0.7149256760214985,0,0.0,
2012-02-15,FLAT,BEAR_STEEP,-0.3010231444743209,-2.2373471976724257,-1.4168006100123636,-0.6781713388128251,-1.997659611151911,-0.6918258186646715,0,0.0,
2012-02-16,FLAT,BEAR_STEEP,-0.3422180277882174,-1.954836250808947,-1.1297715977713034,-0.6556954058927296,-1.740393762860713,-0.6929741211141875,0,0.0,
2012-02-17,FLAT,BEAR_FLAT,-0.37600753595882974,-1.7283460330398608,-0.810479545278435,-0.5951346204490574,-1.492389786077887,-0.6575794551123307,0,0.0,
2012-02-21,FLAT,BEAR_FLAT,-0.4768690655142499,-1.3518307236430367,-0.45568255928476387,-0.5910066087253821,-1.1282173894965073,-0.6802395075014726,0,0.0,
2012-02-22,FLAT,BEAR_FLAT,-0.4994560403565407,-1.1330451614201333,-0.03215957340300367,-0.5824808529504378,-0.8758794087243872,-0.6860092030220842,0,0.0,
2012-02-23,FLAT,BEAR_FLAT,-0.48699012140194664,-1.1852540424569666,-0.19619469217157753,-0.5951487359896492,-0.9653095943251235,-0.6945463527092276,0,0.0,
2012-02-24,FLAT,BEAR_FLAT,-0.4547246343981505,-1.4614057210792422,-0.5322331554792258,-0.5969396659949315,-1.2308931043308684,-0.6816488537733665,0,0.0,
2012-02-27,FLAT,BEAR_FLAT,-0.3902548959012471,-2.1507123731749003,-1.1060735413037552,-0.6498923900393294,-1.8115967411555545,-0.6942072481035346,0,0.0,
2012-02-28,FLAT,BEAR_STEEP,-0.29614589261857793,-2.131568617434676,-1.3247654098768513,-0.5722505598282366,-1.9124887322685347,-0.6203811800334497,0,0.0,
2012-02-29,FLAT,BEAR_STEEP,-0.31226247347302116,-2.0776276224855996,-1.2417653325297808,-0.6194272251904848,-1.789894537530587,-0.6976445066686889,0,0.0,
2012-03-01,FLAT,BEAR_STEEP,-0.32150440061400115,-2.1459851254420172,-1.0928003683412726,-0.7051372139744326,-1.8233532745539875,-0.6912889438592831,0,0.0,
2012-03-02,FLAT,BEAR_STEEP,-0.21206776258218926,-2.204781581402569,-0.998786413014268,-0.6740713689531332,-1.9032926488750184,-0.605109782119301,0,0.0,
2012-03-05,FLAT,BEAR_STEEP,-0.22904716445151063,-2.2596442576893323,-1.1506368740188413,-0.6647615101257601,-1.9551627792876451,-0.5891377898018705,0,0.0,
2012-03-06,FLAT,BEAR_FLAT,-0.18088079343042548,-2.259865158481059,-1.024077867435261,-0.6647984009265278,-1.9019123338190649,-0.6077772664785571,0,0.0,
2012-03-07,FLAT,BEAR_FLAT,-0.19464261831704346,-2.084059042984205,-1.3809794533265491,-0.47936814605086187,-1.9644353424475043,-0.5097617070618964,0,0.0,
