DATE,2s5s_spread,2s5s_z_level,2s5s_z_mom,2s10s_spread,2s10s_z_level,2s10s_z_mom,5s10s_spread,5s10s_z_level,5s10s_z_mom,10s30s_spread,10s30s_z_level,10s30s_z_mom,2s30s_spread,2s30s_z_level,2s30s_z_mom,5s30s_spread,5s30s_z_level,5s30s_z_mom
2006-02-07,-0.08660599999999974,,,-0.034802,,,0.05180399999999974,,,0.08858000000000033,,,0.053778000000000326,,,0.14038400000000006,,
2006-02-08,-0.08312800000000031,,,-0.03809099999999965,,,0.04503700000000066,,,0.08728800000000003,,,0.04919700000000038,,,0.1323250000000007,,
2006-02-09,-0.11209399999999992,,,-0.10776699999999995,,,0.00432699999999997,,,0.10762000000000072,,,-0.00014699999999923108,,,0.11194700000000068,,
2006-02-10,-0.09104400000000012,,,-0.09266100000000055,,,-0.0016170000000004237,,,-0.03267199999999981,,,-0.12533300000000036,,,-0.034289000000000236,,
2006-02-13,-0.10085299999999986,,,-0.09243800000000046,,,0.008414999999999395,,,-0.020915999999999713,,,-0.11335400000000018,,,-0.012501000000000317,,
2006-02-14,-0.08781600000000012,,,-0.06766499999999986,,,0.020151000000000252,,,-0.02149499999999982,,,-0.08915999999999968,,,-0.0013439999999995678,,
2006-02-15,-0.09287499999999937,,,-0.09033099999999994,,,0.0025439999999994356,,,-0.024195999999999884,,,-0.11452699999999982,,,-0.02165200000000045,,
2006-02-16,-0.11118600000000001,,,-0.104514,,,0.006672000000000011,,,-0.01716799999999985,,,-0.12168199999999985,,,-0.010495999999999839,,
2006-02-17,-0.12397599999999986,,,-0.1342319999999999,,,-0.010256000000000043,,,-0.0315259999999995,,,-0.1657579999999994,,,-0.04178199999999954,,
2006-02-20,-0.12418900000000033,,,-0.1345869999999998,,,-0.010397999999999463,,,-0.03152500000000025,,,-0.16611200000000004,,,-0.04192299999999971,,
2006-02-21,-0.11017600000000005,,,-0.13304600000000022,,,-0.022870000000000168,,,-0.0341869999999993,,,-0.16723299999999952,,,-0.05705699999999947,,
2006-02-22,-0.10133900000000029,,,-0.1421159999999997,,,-0.0407769999999994,,,-0.0415220000000005,,,-0.1836380000000002,,,-0.0822989999999999,,
2006-02-23,-0.10280500000000004,,,-0.161149,,,-0.05834399999999995,,,-0.05403100000000016,,,-0.21518000000000015,,,-0.11237500000000011,,
2006-02-24,-0.07810999999999968,,,-0.14338799999999985,,,-0.06527800000000017,,,-0.04691400000000012,,,-0.19030199999999997,,,-0.11219200000000029,,
2006-02-27,-0.07219200000000026,,,-0.13387000000000082,,,-0.061678000000000566,,,-0.0406449999999996,,,-0.17451500000000042,,,-0.10232300000000016,,
2006-02-28,-0.07567400000000024,,,-0.12368299999999977,,,-0.048008999999999524,,,-0.043415000000000425,,,-0.1670980000000002,,,-0.09142399999999995,,
2006-03-01,-0.07571700000000003,,,-0.11498399999999975,,,-0.03926699999999972,,,-0.026019999999999932,,,-0.14100399999999969,,,-0.06528699999999965,,
2006-03-02,-0.048466999999999594,,,-0.07966099999999976,,,-0.031194000000000166,,,-0.017087000000000074,,,-0.09674799999999983,,,-0.04828100000000024,,
2006-03-03,-0.03902499999999964,,,-0.06127699999999958,,,-0.02225199999999994,,,-0.020694999999999908,,,-0.08197199999999949,,,-0.042946999999999846,,
2006-03-06,-0.006880999999999915,,,-0.016207999999999778,,,-0.009326999999999863,,,-0.014942999999999707,,,-0.031150999999999485,,,-0.02426999999999957,,
2006-03-07,-0.004474999999999341,,,-0.02767399999999931,,,-0.02319899999999997,,,-0.01298099999999991,,,-0.04065499999999922,,,-0.03617999999999988,,
2006-03-08,0.021904000000000146,,,0.009838000000000235,,,-0.01206599999999991,,,-0.011010999999999882,,,-0.0011729999999996465,,,-0.023076999999999792,,
2006-03-09,0.030335,,,0.016207999999999778,,,-0.014127000000000223,,,-0.007024999999999615,,,0.009183000000000163,,,-0.021151999999999838,,
2006-03-10,0.03034099999999995,,,0.023131000000000235,,,-0.007209999999999717,,,-0.009091999999999878,,,0.014039000000000357,,,-0.016301999999999595,,
2006-03-13,0.04724700000000048,,,0.050072000000000116,,,0.0028249999999996334,,,-0.007060000000000066,,,0.04301200000000005,,,-0.004235000000000433,,
2006-03-14,0.03836400000000051,,,0.06000500000000031,,,0.0216409999999998,,,0.0068950000000000955,,,0.0669000000000004,,,0.028535999999999895,,
2006-03-15,0.014159000000000255,,,0.05200699999999969,,,0.03784799999999944,,,0.02304800000000018,,,0.07505499999999987,,,0.06089599999999962,,
2006-03-16,-0.02678500000000028,,,0.02503899999999959,,,0.05182399999999987,,,0.051880999999999844,,,0.07691999999999943,,,0.10370499999999971,,
2006-03-17,-0.014859999999999651,,,0.0383590000000007,,,0.05321900000000035,,,0.04687699999999939,,,0.08523600000000009,,,0.10009599999999974,,
2006-03-20,-0.038941000000000336,,,0.00741399999999981,,,0.046355000000000146,,,0.04281600000000019,,,0.05023,,,0.08917100000000033,,
2006-03-21,-0.04514199999999935,,,-0.017538000000000054,,,0.027603999999999296,,,0.02785700000000002,,,0.010318999999999967,,,0.055460999999999316,,
2006-03-22,-0.0487580000000003,,,-0.03569599999999973,,,0.013062000000000573,,,0.023730999999999725,,,-0.011965000000000003,,,0.0367930000000003,,
2006-03-23,-0.03976500000000005,,,-0.03574400000000022,,,0.00402099999999983,,,0.020783999999999914,,,-0.014960000000000306,,,0.024804999999999744,,
2006-03-24,-0.051904000000000394,,,-0.040297999999999945,,,0.01160600000000045,,,0.020658000000000065,,,-0.01963999999999988,,,0.032264000000000514,,
2006-03-27,-0.045258000000000465,,,-0.031950000000000145,,,0.01330800000000032,,,0.02459699999999998,,,-0.007353000000000165,,,0.0379050000000003,,
2006-03-28,-0.010672000000000459,,,-0.011040999999999634,,,-0.00036899999999917554,,,0.015839999999999854,,,0.00479900000000022,,,0.015471000000000679,,
2006-03-29,-0.004342999999999542,1.182621517449829,,0.005082999999999949,0.5167876699394642,,0.00942599999999949,-0.3931132936403594,,0.035686000000000107,-0.38792034989393437,,0.040769000000000055,-0.026317082591224623,,0.0451119999999996,-0.3975637061694573,
2006-03-30,-0.00404600000000066,1.167806271874714,,0.02288200000000007,0.8001514463256565,,0.02692800000000073,0.03693175443468969,,0.040906999999999805,-0.3271149893359341,,0.06378899999999987,0.13974462683123998,,0.06783500000000053,-0.21837539914526505,
2006-03-31,-0.005757000000000012,1.1057208904717772,,0.031019000000000574,0.921458258324151,,0.036776000000000586,0.27870508054881415,,0.042626999999999526,-0.30531234008464075,,0.0736460000000001,0.21020529317203354,,0.07940300000000011,-0.12638608398574303,
2006-04-03,-0.01316000000000006,0.9087317664663715,,0.020170000000000243,0.7330398946800718,,0.033330000000000304,0.19117718052181223,,0.03244299999999978,-0.41631565593379877,,0.05261300000000002,0.05468500780384062,,0.06577300000000008,-0.2325931998698683,
2006-04-04,-0.0025490000000001345,1.1524357947874282,,0.04717200000000066,1.161102732694701,,0.04972100000000079,0.5973539703382201,,0.04503399999999935,-0.2714081543396235,,0.09220600000000001,0.3460332760808065,,0.09475500000000014,-0.0011206696406526673,
2006-04-05,-0.010957000000000328,0.9305380835651,,0.04334799999999994,1.080044190246885,,0.05430500000000027,0.7053592692926076,,0.05913099999999982,-0.1096538157567385,,0.10247899999999976,0.419259211526606,,0.11343600000000009,0.14810869481609745,
2006-04-06,0.0017630000000004031,1.223974492348438,,0.06507500000000022,1.4081851783963628,,0.06331199999999981,0.9212867279393047,,0.07466400000000029,0.06850715991158378,,0.1397390000000005,0.6922545020107486,,0.1379760000000001,0.34426459605966825,
2006-04-07,0.017540000000000333,1.5738723278879823,,0.08416800000000002,1.674174688820261,,0.06662799999999969,0.9911615415738858,,0.07793600000000023,0.10565915906240961,,0.16210400000000025,0.8506200363747379,,0.14456399999999991,0.3947587281666382,
2006-04-10,0.0018479999999998498,1.169503246197335,,0.07602699999999984,1.5060986860631451,,0.074179,1.1631241318835466,,0.07233900000000038,0.04005588650017791,,0.14836600000000022,0.7384644054796863,,0.14651800000000037,0.40744945893772017,
2006-04-11,-0.010199000000000069,0.8646180339595019,,0.05972000000000044,1.2224790216703438,,0.06991900000000051,1.0398512270739522,,0.07622499999999999,0.08514236095421741,,0.13594500000000043,0.6378259642289781,,0.1461440000000005,0.40112054656360874,
2006-04-12,0.004762999999999629,1.209660069804199,,0.07514500000000002,1.437860409625439,,0.07038200000000039,1.036512849253847,,0.07987599999999961,0.12747854997274682,,0.15502099999999963,0.7747335855834903,,0.150258,0.4317858942517507,
