base,slope,mom_win,k,thresh,tl_c,ts_c,tl_s,cd,sharpe,ann_ret,vol,mdd,n_events,eq_final
ALL|std|w63,10Y-3M,63,0.2,opt_tight,-3.25,2.75,-4.0,5,0.14373418883627903,0.0356462542452729,0.10885548088419539,-0.26352875417283095,36,1.818111974366951
ALL|std|w63,10Y-3M,63,0.2,opt_loose,-3.5,2.75,-4.0,5,0.14373418883627903,0.0356462542452729,0.10885548088419539,-0.26352875417283095,35,1.818111974366951
ALL|std|w63,10Y-3M,63,0.2,baseline,-3.5,3.0,-4.0,5,0.22992576042384377,0.04356009629695201,0.10246827607972882,-0.2360775871295132,25,2.070361032398819
ALL|std|w63,10Y-3M,63,0.2,aggr,-3.0,2.5,-3.5,5,0.02288396900959673,0.022420994305228037,0.10579433594813718,-0.26352875417283117,49,1.4600089699478078
ALL|std|w63,10Y-3M,63,0.25,opt_tight,-3.25,2.75,-4.0,5,0.14099513273068529,0.03537656564330205,0.10905742166768846,-0.2635287541728313,38,1.8100483115010386
ALL|std|w63,10Y-3M,63,0.25,opt_loose,-3.5,2.75,-4.0,5,0.14099513273068529,0.03537656564330205,0.10905742166768846,-0.2635287541728313,37,1.8100483115010386
ALL|std|w63,10Y-3M,63,0.25,baseline,-3.5,3.0,-4.0,5,0.23411099646662936,0.04403015060310955,0.10264426261811609,-0.23607758712951266,29,2.086335185179163
ALL|std|w63,10Y-3M,63,0.25,aggr,-3.0,2.5,-3.5,5,-0.05221062759685987,0.01445799100108669,0.10614714386705872,-0.2635287541728316,57,1.2776141095376883
ALL|std|w63,10Y-3M,63,0.3,opt_tight,-3.25,2.75,-4.0,5,0.17597833132971058,0.0391321645623397,0.10871886565678326,-0.2635287541728317,42,1.9254312248095247
ALL|std|w63,10Y-3M,63,0.3,opt_loose,-3.5,2.75,-4.0,5,0.14099513273068529,0.03537656564330205,0.10905742166768846,-0.2635287541728313,38,1.8100483115010386
ALL|std|w63,10Y-3M,63,0.3,baseline,-3.5,3.0,-4.0,5,0.23411099646662936,0.04403015060310955,0.10264426261811609,-0.23607758712951266,29,2.086335185179163
ALL|std|w63,10Y-3M,63,0.3,aggr,-3.0,2.5,-3.5,5,-0.05308554773811416,0.014362139450061928,0.10620330372686769,-0.2635287541728305,61,1.2755553574645324
ALL|std|w63,10Y-3M,63,0.4,opt_tight,-3.25,2.75,-4.0,5,0.16503980223742157,0.03725400653412181,0.1045445177479108,-0.26352875417283095,50,1.8668897563944504
ALL|std|w63,10Y-3M,63,0.4,opt_loose,-3.5,2.75,-4.0,5,0.1723034784269823,0.03874331012088961,0.10878079938956386,-0.2635287541728305,46,1.9131707283397057
ALL|std|w63,10Y-3M,63,0.4,baseline,-3.5,3.0,-4.0,5,0.18751016882763216,0.03954410415438048,0.10422956939656058,-0.23607758712951266,34,1.9385002544890206
ALL|std|w63,10Y-3M,63,0.4,aggr,-3.0,2.5,-3.5,5,-0.018662516330742642,0.018041894829702976,0.10492181952288239,-0.2635287541728336,68,1.3568752901652217
ALL|std|w63,10Y-3M,63,0.5,opt_tight,-3.25,2.75,-4.0,5,0.12624208238475862,0.03349901919980813,0.10692963031666441,-0.2635287541728303,56,1.7548359852975832
ALL|std|w63,10Y-3M,63,0.5,opt_loose,-3.5,2.75,-4.0,5,0.15234696551285812,0.03688645758482956,0.11084209999183958,-0.2635287541728306,52,1.8556312246227369
ALL|std|w63,10Y-3M,63,0.5,baseline,-3.5,3.0,-4.0,5,0.1517058062521837,0.03625042141468948,0.10711799248920026,-0.2635287541728316,42,1.8362994235743895
ALL|std|w63,10Y-3M,63,0.5,aggr,-3.0,2.5,-3.5,5,-0.054122845866169236,0.014232483364920334,0.10656343994440227,-0.2635287541728316,82,1.2727755022429263
ALL|std|w63,10Y-3M,126,0.1,opt_tight,-3.25,2.75,-4.0,5,0.284551955154503,0.04985818327594416,0.10493051527174388,-0.2360775871295132,29,2.294279482943452
ALL|std|w63,10Y-3M,126,0.1,opt_loose,-3.5,2.75,-4.0,5,0.284551955154503,0.04985818327594416,0.10493051527174388,-0.2360775871295132,28,2.294279482943452
ALL|std|w63,10Y-3M,126,0.1,baseline,-3.5,3.0,-4.0,5,0.23461753245685144,0.04371498116752304,0.10107932224495825,-0.23607758712951166,19,2.07561181979358
ALL|std|w63,10Y-3M,126,0.1,aggr,-3.0,2.5,-3.5,5,0.00843759261144383,0.020915056156181278,0.10844990962708898,-0.2635287541728294,42,1.423737060091069
ALL|std|w63,10Y-3M,126,0.15,opt_tight,-3.25,2.75,-4.0,5,0.17810321034865917,0.0388490944630584,0.10583242394204435,-0.2360775871295132,31,1.9164987882182039
ALL|std|w63,10Y-3M,126,0.15,opt_loose,-3.5,2.75,-4.0,5,0.17810321034865917,0.0388490944630584,0.10583242394204435,-0.2360775871295132,30,1.9164987882182039
ALL|std|w63,10Y-3M,126,0.15,baseline,-3.5,3.0,-4.0,5,0.22029126658836556,0.042016566520257426,0.0999429839467826,-0.23607758712951166,22,2.0187123036268275
ALL|std|w63,10Y-3M,126,0.15,aggr,-3.0,2.5,-3.5,5,-0.09431010811997145,0.010402527001227124,0.1017650513830816,-0.26948052216803386,46,1.1931866850581694
ALL|std|w63,10Y-3M,126,0.2,opt_tight,-3.25,2.75,-4.0,5,0.18170399625775055,0.039228072137997394,0.10582085443361416,-0.23607758712951032,33,1.928466521077963
ALL|std|w63,10Y-3M,126,0.2,opt_loose,-3.5,2.75,-4.0,5,0.18170399625775055,0.039228072137997394,0.10582085443361416,-0.23607758712951032,32,1.928466521077963
ALL|std|w63,10Y-3M,126,0.2,baseline,-3.5,3.0,-4.0,5,0.2323522851966007,0.04323102164918202,0.09998189443037116,-0.2360775871295122,24,2.059246477399412
ALL|std|w63,10Y-3M,126,0.2,aggr,-3.0,2.5,-3.5,5,0.07332463152740415,0.0275989760197064,0.10363469766454099,-0.2635287541728333,49,1.591475276077174
ALL|std|w63,10Y-3M,126,0.25,opt_tight,-3.25,2.75,-4.0,5,0.19127374904546537,0.04026228903702189,0.10593345473772037,-0.23607758712951266,33,1.9614850269659516
ALL|std|w63,10Y-3M,126,0.25,opt_loose,-3.5,2.75,-4.0,5,0.19127374904546537,0.04026228903702189,0.10593345473772037,-0.23607758712951266,32,1.9614850269659516
ALL|std|w63,10Y-3M,126,0.25,baseline,-3.5,3.0,-4.0,5,0.13693109753538382,0.03397399033987347,0.10205125491134333,-0.2360775871295122,25,1.7686514910947024
ALL|std|w63,10Y-3M,126,0.25,aggr,-3.0,2.5,-3.5,5,0.11216754120180639,0.031347922043651666,0.1011693928748517,-0.23502229616705295,53,1.6935291770728704
ALL|std|w63,10Y-3M,126,0.3,opt_tight,-3.25,2.75,-4.0,5,0.1409070340239768,0.034829631780111114,0.10524408439104393,-0.23607758712951266,37,1.7937983073410633
ALL|std|w63,10Y-3M,126,0.3,opt_loose,-3.5,2.75,-4.0,5,0.19127374904546537,0.04026228903702189,0.10593345473772037,-0.23607758712951266,36,1.9614850269659516
ALL|std|w63,10Y-3M,126,0.3,baseline,-3.5,3.0,-4.0,5,0.13693109753538382,0.03397399033987347,0.10205125491134333,-0.2360775871295122,27,1.7686514910947024
ALL|std|w63,10Y-3M,126,0.3,aggr,-3.0,2.5,-3.5,5,0.09317118188567627,0.02940479374247018,0.10094101579617326,-0.23502229616705295,57,1.6398881816403827
ALL|std|w63,10Y-3M,126,0.4,opt_tight,-3.25,2.75,-4.0,5,0.1300064032164589,0.033273300505546555,0.1020972827272722,-0.23607758712951266,47,1.748306167636428
ALL|std|w63,10Y-3M,126,0.4,opt_loose,-3.5,2.75,-4.0,5,0.19127374904546537,0.04026228903702189,0.10593345473772037,-0.23607758712951266,41,1.9614850269659516
ALL|std|w63,10Y-3M,126,0.4,baseline,-3.5,3.0,-4.0,5,0.14048519645886376,0.034677463162696265,0.10447693801669738,-0.23607758712951032,32,1.789301691579355
ALL|std|w63,10Y-3M,126,0.4,aggr,-3.0,2.5,-3.5,5,0.09430773232257451,0.02940556196862132,0.09973267023800446,-0.23502229616705528,65,1.6399090692451865
ALL|std|w63,10Y-3M,126,0.5,opt_tight,-3.25,2.75,-4.0,5,0.06775247528473465,0.02687537685369179,0.10147786962465245,-0.23607758712951266,52,1.5724562576527403
ALL|std|w63,10Y-3M,126,0.5,opt_loose,-3.5,2.75,-4.0,5,0.09319821842080989,0.02955033191272105,0.10247333129909479,-0.23607758712951266,47,1.64384975051367
ALL|std|w63,10Y-3M,126,0.5,baseline,-3.5,3.0,-4.0,5,0.1161788322435626,0.0318146037497955,0.10169325617791394,-0.23607758712951266,39,1.7066559098953173
ALL|std|w63,10Y-3M,126,0.5,aggr,-3.0,2.5,-3.5,5,0.030677173492903456,0.023166795134464735,0.10322969080568353,-0.23889171292520006,76,1.478292684590923
1M|move|w250,5Y-2Y,5,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.016851494534859325,0.018541208183420865,0.08656750376421808,-0.23607758712951155,24,1.3682785348205964
1M|move|w250,5Y-2Y,5,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,22,1.9359254449386656
1M|move|w250,5Y-2Y,5,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,5Y-2Y,5,0.1,aggr,-3.0,2.5,-3.5,5,0.13984681662688705,0.0337275536873598,0.09816135982548015,-0.23607758712951132,33,1.7614706472038297
1M|move|w250,5Y-2Y,5,0.15,opt_tight,-3.25,2.75,-4.0,5,0.15178088325741937,0.03416443790319401,0.09332161995111873,-0.23607758712951288,26,1.7742197539837379
1M|move|w250,5Y-2Y,5,0.15,opt_loose,-3.5,2.75,-4.0,5,0.21455434164807882,0.041022164028967856,0.0979806042025908,-0.23607758712951288,24,1.986083245838984
1M|move|w250,5Y-2Y,5,0.15,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,20,1.9360779101454493
1M|move|w250,5Y-2Y,5,0.15,aggr,-3.0,2.5,-3.5,5,0.1532071287493768,0.03473898937731068,0.09620302591416219,-0.23607758712951132,40,1.7911185252246244
1M|move|w250,5Y-2Y,5,0.2,opt_tight,-3.25,2.75,-4.0,5,0.2822558579400869,0.04698871276729455,0.09561790130507518,-0.23607758712951132,29,2.189572293271189
1M|move|w250,5Y-2Y,5,0.2,opt_loose,-3.5,2.75,-4.0,5,0.21423793254697657,0.04099115714119317,0.09798058117738033,-0.23607758712951132,27,1.985073852036465
1M|move|w250,5Y-2Y,5,0.2,baseline,-3.5,3.0,-4.0,5,0.20548792403139599,0.03943698834992038,0.09458944335313177,-0.23607758712951155,20,1.9350939307237702
1M|move|w250,5Y-2Y,5,0.2,aggr,-3.0,2.5,-3.5,5,0.1652621437921569,0.036828158476505335,0.10182706148160214,-0.23607758712951132,43,1.8538513265829157
1M|move|w250,5Y-2Y,5,0.25,opt_tight,-3.25,2.75,-4.0,5,0.2511716981815738,0.0435833988263874,0.09389353576507967,-0.23607758712951132,34,2.0711502168107607
1M|move|w250,5Y-2Y,5,0.25,opt_loose,-3.5,2.75,-4.0,5,0.2511716981815738,0.0435833988263874,0.09389353576507967,-0.23607758712951132,34,2.0711502168107607
1M|move|w250,5Y-2Y,5,0.25,baseline,-3.5,3.0,-4.0,5,0.11763935755872189,0.03077013226486125,0.09155211732166368,-0.23607758712951132,26,1.6774088924136528
1M|move|w250,5Y-2Y,5,0.25,aggr,-3.0,2.5,-3.5,5,0.160822047904799,0.03639225514044098,0.10192790947510266,-0.23607758712951132,45,1.8405938464121516
1M|move|w250,5Y-2Y,5,0.3,opt_tight,-3.25,2.75,-4.0,5,0.2511716981815738,0.0435833988263874,0.09389353576507967,-0.23607758712951132,34,2.0711502168107607
1M|move|w250,5Y-2Y,5,0.3,opt_loose,-3.5,2.75,-4.0,5,0.2511716981815738,0.0435833988263874,0.09389353576507967,-0.23607758712951132,33,2.0711502168107607
1M|move|w250,5Y-2Y,5,0.3,baseline,-3.5,3.0,-4.0,5,0.11763935755872189,0.03077013226486125,0.09155211732166368,-0.23607758712951132,28,1.6774088924136528
1M|move|w250,5Y-2Y,5,0.3,aggr,-3.0,2.5,-3.5,5,0.18206168050404842,0.038495350483659596,0.10158837616160707,-0.23607758712951132,47,1.905391030717211
1M|move|w250,5Y-2Y,5,0.4,opt_tight,-3.25,2.75,-4.0,5,0.17793811630067688,0.036530669539658334,0.09290122815352884,-0.23607758712951132,40,1.8447938534097716
1M|move|w250,5Y-2Y,5,0.4,opt_loose,-3.5,2.75,-4.0,5,0.16484410129785432,0.0357360368274533,0.09546011476030974,-0.23607758712951132,38,1.8208039596307957
1M|move|w250,5Y-2Y,5,0.4,baseline,-3.5,3.0,-4.0,5,0.2623842430216824,0.044613086926265755,0.09380550692684632,-0.23607758712951132,34,2.106306665026907
1M|move|w250,5Y-2Y,5,0.4,aggr,-3.0,2.5,-3.5,5,0.1848431429890336,0.03864263267172685,0.10085650119481514,-0.23607758712951254,49,1.9100083890540163
1M|move|w250,5Y-2Y,5,0.5,opt_tight,-3.25,2.75,-4.0,5,0.1754832490725996,0.03683822943966408,0.09595348575235177,-0.23607758712951132,42,1.8541586827400516
1M|move|w250,5Y-2Y,5,0.5,opt_loose,-3.5,2.75,-4.0,5,0.16854771724086126,0.03651751930711655,0.09799906861694467,-0.23607758712951132,41,1.8443944389742293
1M|move|w250,5Y-2Y,5,0.5,baseline,-3.5,3.0,-4.0,5,0.19556358256544912,0.03848695853205508,0.09453170313991392,-0.23607758712951132,37,1.9051282562050422
1M|move|w250,5Y-2Y,5,0.5,aggr,-3.0,2.5,-3.5,5,0.18270956326388568,0.03759749274136848,0.09631402115472514,-0.236077587129512,60,1.8774693143749348
1M|move|w250,5Y-2Y,10,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.016851494534859325,0.018541208183420865,0.08656750376421808,-0.23607758712951155,23,1.3682785348205964
1M|move|w250,5Y-2Y,10,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,21,1.9359254449386656
1M|move|w250,5Y-2Y,10,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,5Y-2Y,10,0.1,aggr,-3.0,2.5,-3.5,5,0.1449428516812575,0.03478205568853188,0.10198540677976281,-0.23607758712951132,36,1.792391281679617
1M|move|w250,5Y-2Y,10,0.15,opt_tight,-3.25,2.75,-4.0,5,-0.03674073613372475,0.01675108285033322,0.08842819963763765,-0.23607758712951288,27,1.3278091083144208
1M|move|w250,5Y-2Y,10,0.15,opt_loose,-3.5,2.75,-4.0,5,0.18314291176225145,0.03763625619182287,0.09629778200052606,-0.23607758712951288,25,1.8786667870546359
1M|move|w250,5Y-2Y,10,0.15,baseline,-3.5,3.0,-4.0,5,0.17326842699761197,0.03608709616773953,0.09284493687913059,-0.23607758712951366,20,1.8313659684510923
1M|move|w250,5Y-2Y,10,0.15,aggr,-3.0,2.5,-3.5,5,0.1449428516812575,0.03478205568853188,0.10198540677976281,-0.23607758712951132,38,1.792391281679617
1M|move|w250,5Y-2Y,10,0.2,opt_tight,-3.25,2.75,-4.0,5,0.11774075341797448,0.0315024589936832,0.09769309826691851,-0.23607758712951132,30,1.6978653999296718
1M|move|w250,5Y-2Y,10,0.2,opt_loose,-3.5,2.75,-4.0,5,0.17955854747904806,0.03834253306950708,0.10215349437290025,-0.23607758712951132,28,1.900611250054267
1M|move|w250,5Y-2Y,10,0.2,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,22,1.8304352071335352
1M|move|w250,5Y-2Y,10,0.2,aggr,-3.0,2.5,-3.5,5,0.16038850102024135,0.036277108021575355,0.1014855049959046,-0.23607758712951132,40,1.8371067160274288
1M|move|w250,5Y-2Y,10,0.25,opt_tight,-3.25,2.75,-4.0,5,0.04222191259612009,0.024180897033046822,0.09902197167238269,-0.23607758712951132,32,1.5034999668178575
1M|move|w250,5Y-2Y,10,0.25,opt_loose,-3.5,2.75,-4.0,5,0.1060885853096656,0.030972420544860713,0.103426966368087,-0.23607758712951132,30,1.6830362121217544
1M|move|w250,5Y-2Y,10,0.25,baseline,-3.5,3.0,-4.0,5,0.18282202184421417,0.03760535015345168,0.096297754372575,-0.23607758712951132,24,1.8777119858821145
1M|move|w250,5Y-2Y,10,0.25,aggr,-3.0,2.5,-3.5,5,0.16038850102024135,0.036277108021575355,0.1014855049959046,-0.23607758712951132,43,1.8371067160274288
1M|move|w250,5Y-2Y,10,0.3,opt_tight,-3.25,2.75,-4.0,5,0.04636991780112065,0.024497790076455583,0.09699801702790342,-0.23607758712951132,36,1.5114595116243705
1M|move|w250,5Y-2Y,10,0.3,opt_loose,-3.5,2.75,-4.0,5,0.12962880055338,0.03316467853713512,0.10155674110178947,-0.23607758712951132,33,1.745172000786416
1M|move|w250,5Y-2Y,10,0.3,baseline,-3.5,3.0,-4.0,5,0.0653643206034641,0.02636782416599237,0.09742049037154524,-0.23607758712951132,27,1.559243690203277
1M|move|w250,5Y-2Y,10,0.3,aggr,-3.0,2.5,-3.5,5,0.149096259872844,0.035144692402405475,0.1015766083959554,-0.23607758712951132,45,1.8031422541477886
1M|move|w250,5Y-2Y,10,0.4,opt_tight,-3.25,2.75,-4.0,5,0.1792590966878249,0.03770778945060216,0.09878321255539861,-0.23607758712951132,42,1.8808784659588966
1M|move|w250,5Y-2Y,10,0.4,opt_loose,-3.5,2.75,-4.0,5,0.16712786353101208,0.03691225432613465,0.10119350519308487,-0.23607758712951132,39,1.856419324073702
1M|move|w250,5Y-2Y,10,0.4,baseline,-3.5,3.0,-4.0,5,0.11774075341797448,0.0315024589936832,0.09769309826691851,-0.23607758712951132,32,1.6978653999296718
1M|move|w250,5Y-2Y,10,0.4,aggr,-3.0,2.5,-3.5,5,0.10697672600888228,0.030760527109305658,0.10058755311330252,-0.23607758712951143,52,1.677142134134082
1M|move|w250,5Y-2Y,10,0.5,opt_tight,-3.25,2.75,-4.0,5,0.11620855310515006,0.03180703118804318,0.10160208411991596,-0.236077587129512,49,1.706442147937674
1M|move|w250,5Y-2Y,10,0.5,opt_loose,-3.5,2.75,-4.0,5,0.13754844888803558,0.034033200063119384,0.10202368820998052,-0.236077587129512,47,1.7703808868549822
1M|move|w250,5Y-2Y,10,0.5,baseline,-3.5,3.0,-4.0,5,0.0822077287583602,0.02790588468382227,0.09616960355468124,-0.23607758712951132,39,1.5996072624681081
1M|move|w250,5Y-2Y,10,0.5,aggr,-3.0,2.5,-3.5,5,0.09640895918503521,0.029630742327724446,0.09989468208281777,-0.23607758712951166,58,1.6460423952144705
1M|move|w250,5Y-2Y,21,0.1,opt_tight,-3.25,2.75,-4.0,5,0.0007626805968613473,0.020068840339343197,0.09026103407703633,-0.23607758712951288,24,1.4037291987421425
1M|move|w250,5Y-2Y,21,0.1,opt_loose,-3.5,2.75,-4.0,5,0.21455434164807882,0.041022164028967856,0.0979806042025908,-0.23607758712951288,23,1.986083245838984
1M|move|w250,5Y-2Y,21,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,5Y-2Y,21,0.1,aggr,-3.0,2.5,-3.5,5,0.1449428516812575,0.03478205568853188,0.10198540677976281,-0.23607758712951132,37,1.792391281679617
1M|move|w250,5Y-2Y,21,0.15,opt_tight,-3.25,2.75,-4.0,5,0.11774075341797448,0.0315024589936832,0.09769309826691851,-0.23607758712951132,29,1.6978653999296718
1M|move|w250,5Y-2Y,21,0.15,opt_loose,-3.5,2.75,-4.0,5,0.17955854747904806,0.03834253306950708,0.10215349437290025,-0.23607758712951132,28,1.900611250054267
1M|move|w250,5Y-2Y,21,0.15,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,21,1.8304352071335352
1M|move|w250,5Y-2Y,21,0.15,aggr,-3.0,2.5,-3.5,5,0.1449428516812575,0.03478205568853188,0.10198540677976281,-0.23607758712951132,38,1.792391281679617
1M|move|w250,5Y-2Y,21,0.2,opt_tight,-3.25,2.75,-4.0,5,0.12360408356955895,0.03182161741038603,0.0956409939622532,-0.23607758712951132,33,1.7068539174051836
1M|move|w250,5Y-2Y,21,0.2,opt_loose,-3.5,2.75,-4.0,5,0.17955854747904806,0.03834253306950708,0.10215349437290025,-0.23607758712951132,31,1.900611250054267
1M|move|w250,5Y-2Y,21,0.2,baseline,-3.5,3.0,-4.0,5,0.17955854747904806,0.03834253306950708,0.10215349437290025,-0.23607758712951132,26,1.900611250054267
1M|move|w250,5Y-2Y,21,0.2,aggr,-3.0,2.5,-3.5,5,0.14467524473341895,0.03476907681737762,0.10208433961588502,-0.23607758712951132,42,1.792007622144684
1M|move|w250,5Y-2Y,21,0.25,opt_tight,-3.25,2.75,-4.0,5,0.2175537617624402,0.041721534332545884,0.09984444376680054,-0.23607758712951132,34,2.008979218383563
1M|move|w250,5Y-2Y,21,0.25,opt_loose,-3.5,2.75,-4.0,5,0.17260358511647117,0.03763552093961753,0.10217354945273735,-0.23607758712951132,32,1.878644067103929
1M|move|w250,5Y-2Y,21,0.25,baseline,-3.5,3.0,-4.0,5,0.17955854747904806,0.03834253306950708,0.10215349437290025,-0.23607758712951132,29,1.900611250054267
1M|move|w250,5Y-2Y,21,0.25,aggr,-3.0,2.5,-3.5,5,0.1444550204268364,0.034636604528159864,0.10132292034511196,-0.23607758712951132,43,1.7880961184467281
1M|move|w250,5Y-2Y,21,0.3,opt_tight,-3.25,2.75,-4.0,5,0.24448846665129548,0.043936649221999025,0.09790502410953784,-0.23607758712951132,37,2.0831484532735143
1M|move|w250,5Y-2Y,21,0.3,opt_loose,-3.5,2.75,-4.0,5,0.17918373755965983,0.03795657699439503,0.10021320706303677,-0.23607758712951132,35,1.8885896287651407
1M|move|w250,5Y-2Y,21,0.3,baseline,-3.5,3.0,-4.0,5,0.17918373755965983,0.03795657699439503,0.10021320706303677,-0.23607758712951132,31,1.8885896287651407
1M|move|w250,5Y-2Y,21,0.3,aggr,-3.0,2.5,-3.5,5,0.15059495867087858,0.03529996099262456,0.10159676743271485,-0.23607758712951132,48,1.807763987245461
1M|move|w250,5Y-2Y,21,0.4,opt_tight,-3.25,2.75,-4.0,5,0.20254029984578753,0.03977670274078182,0.09764329743680461,-0.23607758712951343,42,1.945916425878713
1M|move|w250,5Y-2Y,21,0.4,opt_loose,-3.5,2.75,-4.0,5,0.1598941332022573,0.036050973229506456,0.10038500417775088,-0.23607758712951343,38,1.8302765136779968
1M|move|w250,5Y-2Y,21,0.4,baseline,-3.5,3.0,-4.0,5,0.17918373755965983,0.03795657699439503,0.10021320706303677,-0.23607758712951132,34,1.8885896287651407
1M|move|w250,5Y-2Y,21,0.4,aggr,-3.0,2.5,-3.5,5,0.11961303661255264,0.032166623786696213,0.10171653635135121,-0.23607758712951055,55,1.7166207726697438
1M|move|w250,5Y-2Y,21,0.5,opt_tight,-3.25,2.75,-4.0,5,0.10247692778964528,0.03044982266968299,0.10197244292035545,-0.23607758712951277,49,1.6685346333314346
1M|move|w250,5Y-2Y,21,0.5,opt_loose,-3.5,2.75,-4.0,5,0.043642378137486726,0.02454700819231115,0.10418791061263191,-0.23607758712951277,45,1.5126992984073422
1M|move|w250,5Y-2Y,21,0.5,baseline,-3.5,3.0,-4.0,5,0.14859193180729838,0.0348405154476652,0.09987430183565511,-0.23607758712951343,37,1.7941203293972385
1M|move|w250,5Y-2Y,21,0.5,aggr,-3.0,2.5,-3.5,5,0.03362021774054639,0.023368860146019133,0.10020340058524506,-0.2360775871295131,60,1.4832834044401848
1M|move|w250,5Y-2Y,42,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.056365387645720265,0.015228419293416007,0.08465444674265968,-0.23607758712951155,24,1.2942757783152863
1M|move|w250,5Y-2Y,42,0.1,opt_loose,-3.5,2.75,-4.0,5,0.17321478065511475,0.03608231546897667,0.09284609204914165,-0.23607758712951155,23,1.8312217492594967
1M|move|w250,5Y-2Y,42,0.1,baseline,-3.5,3.0,-4.0,5,0.17326842699761197,0.03608709616773953,0.09284493687913059,-0.23607758712951366,20,1.8313659684510923
1M|move|w250,5Y-2Y,42,0.1,aggr,-3.0,2.5,-3.5,5,0.09302386320881041,0.029386199359249465,0.10090098427948847,-0.23607758712951132,39,1.6393826879871314
1M|move|w250,5Y-2Y,42,0.15,opt_tight,-3.25,2.75,-4.0,5,0.11805520981345388,0.03153318325177645,0.09769313247590451,-0.23607758712951288,30,1.6987287505855795
1M|move|w250,5Y-2Y,42,0.15,opt_loose,-3.5,2.75,-4.0,5,0.17986126429568275,0.0383734610655555,0.10215351892195347,-0.23607758712951288,28,1.9015776953151524
1M|move|w250,5Y-2Y,42,0.15,baseline,-3.5,3.0,-4.0,5,0.17326842699761197,0.03608709616773953,0.09284493687913059,-0.23607758712951366,21,1.8313659684510923
1M|move|w250,5Y-2Y,42,0.15,aggr,-3.0,2.5,-3.5,5,0.009846733054401454,0.02097685934247573,0.09920644106819529,-0.23607758712951132,42,1.4252088003697714
1M|move|w250,5Y-2Y,42,0.2,opt_tight,-3.25,2.75,-4.0,5,0.09049810242448979,0.029095621487727152,0.10050621221938214,-0.23607758712951288,34,1.631502277555039
1M|move|w250,5Y-2Y,42,0.2,opt_loose,-3.5,2.75,-4.0,5,0.09049810242448979,0.029095621487727152,0.10050621221938214,-0.23607758712951288,33,1.631502277555039
1M|move|w250,5Y-2Y,42,0.2,baseline,-3.5,3.0,-4.0,5,-0.03674073613372475,0.01675108285033322,0.08842819963763765,-0.23607758712951288,26,1.3278091083144208
1M|move|w250,5Y-2Y,42,0.2,aggr,-3.0,2.5,-3.5,5,0.03401761281159163,0.02336081404696011,0.09879629313127168,-0.23607758712951132,46,1.4830843743292288
1M|move|w250,5Y-2Y,42,0.25,opt_tight,-3.25,2.75,-4.0,5,0.0987116808813623,0.02993924687568006,0.10068967306539588,-0.23607758712951132,37,1.6544803209915475
1M|move|w250,5Y-2Y,42,0.25,opt_loose,-3.5,2.75,-4.0,5,0.0987116808813623,0.02993924687568006,0.10068967306539588,-0.23607758712951132,36,1.6544803209915475
1M|move|w250,5Y-2Y,42,0.25,baseline,-3.5,3.0,-4.0,5,0.11774075341797448,0.0315024589936832,0.09769309826691851,-0.23607758712951132,30,1.6978653999296718
1M|move|w250,5Y-2Y,42,0.25,aggr,-3.0,2.5,-3.5,5,0.03401761281159163,0.02336081404696011,0.09879629313127168,-0.23607758712951132,46,1.4830843743292288
1M|move|w250,5Y-2Y,42,0.3,opt_tight,-3.25,2.75,-4.0,5,0.02935386720747174,0.022936729108495202,0.10004573120599543,-0.23607758712951132,42,1.4726296262756686
1M|move|w250,5Y-2Y,42,0.3,opt_loose,-3.5,2.75,-4.0,5,0.025687077028378903,0.0226203189254357,0.10200922909760383,-0.23607758712951132,39,1.4648745647582393
1M|move|w250,5Y-2Y,42,0.3,baseline,-3.5,3.0,-4.0,5,0.11774075341797448,0.0315024589936832,0.09769309826691851,-0.23607758712951132,31,1.6978653999296718
1M|move|w250,5Y-2Y,42,0.3,aggr,-3.0,2.5,-3.5,5,0.027467611029491756,0.02271420606413388,0.09881478448270065,-0.23607758712951132,50,1.4671716725893793
1M|move|w250,5Y-2Y,42,0.4,opt_tight,-3.25,2.75,-4.0,5,-0.033024331888814845,0.01673883510898344,0.09875036691116522,-0.23607758712951132,47,1.3275361452532397
