group,n_spreads,window,long_th,short_th,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
ends,2,42,3,-3,-0.13866536980777497,-0.14190963064682183,0.0023443417201962635,0.09489721414153747,-0.3037726005990909,0.007717423215829293,0.04085185376993472,304
ends,2,42,3,-4,-0.14122301987840366,-0.14130299495544515,4.6094787656381087e-05,0.10343565738812785,-0.29177807477363776,0.00015797892865028172,0.0007884768052601743,252
ends,2,42,4,-1,-0.24760481800194112,-0.2529154621802105,0.00036680003959621565,0.06953746433492858,-0.17150306159205228,0.0021387375606664607,0.006290542441562241,272
ends,2,42,4,-2,-0.26971188609878366,-0.27509304698293074,-0.0018518075041633608,0.07154531762133645,-0.1862922842492983,-0.00994033387708775,-0.031196809113207546,245
ends,2,42,4,-3,-0.2259666854758728,-0.23104881618602074,0.001097363053845557,0.07214851455372447,-0.20611347016071196,0.005324072478086536,0.018930705365360012,263
ends,2,42,4,-4,-0.23291266943736702,-0.23210042676542833,-0.0026987527712267756,0.08277419928232714,-0.2591388476534112,-0.010414311847354741,-0.04515753652328869,201
ends,2,63,1,-1,-0.2996307344140569,-0.3051612816003935,-0.01567896552953607,0.10210669260509023,-0.4065736258763791,-0.038563656203079305,-0.23678983955732713,277
ends,2,63,1,-2,-0.2941028719078018,-0.29691013410055206,-0.015571723517774805,0.10325372852196887,-0.38295067691705525,-0.040662478111110754,-0.23536675992151257,263
ends,2,63,1,-3,-0.24341277178270027,-0.24702326864330032,-0.010772534718366256,0.10432335654582807,-0.3404986856741012,-0.03163752217439361,-0.1690628656747275,284
ends,2,63,1,-4,-0.19919123239244502,-0.1982625063945534,-0.00821501699509164,0.11094347595724696,-0.4337634205497905,-0.01893893446496524,-0.1315544878403726,243
ends,2,63,2,-1,-0.3022376404284754,-0.3084559691480319,-0.01508977428363767,0.09996342815888568,-0.3775086906626189,-0.03997199178951741,-0.22894049415368423,267
ends,2,63,2,-2,-0.2689409226554242,-0.27225532461098007,-0.012234642264106643,0.10113740911952664,-0.3517544384530981,-0.0347817708225961,-0.1898152473328577,250
ends,2,63,2,-3,-0.2563894737260118,-0.26029201167447674,-0.011423544865197699,0.10239056345432783,-0.3260744114907211,-0.03503355204406394,-0.17836401446390404,270
ends,2,63,2,-4,-0.17478450477715274,-0.17444416881385041,-0.004854966658787707,0.10857414808456428,-0.40441424443922075,-0.012004934854655838,-0.07984969887331139,206
ends,2,63,3,-1,-0.27395621812996046,-0.2797478033158749,-0.008983655261631585,0.09087927826928979,-0.3361834967633492,-0.026722475517456705,-0.14299158427240533,286
ends,2,63,3,-2,-0.23533662443568817,-0.23866750954083996,-0.0059743286049411815,0.09234056238229668,-0.31469919960966264,-0.018984251031942387,-0.09738814381104832,266
ends,2,63,3,-3,-0.22177700541459933,-0.2255955870245444,-0.005158090588287423,0.09371120674693455,-0.2875512419909958,-0.017937987513366192,-0.08463053695474165,286
ends,2,63,3,-4,-0.14593879225852258,-0.1456543228857333,0.0002436886186019116,0.10066836107867365,-0.3728630641517798,0.0006535606286352738,0.0041750657499879384,223
ends,2,63,4,-1,-0.5097104814046697,-0.506213882583158,-0.018021769365145546,0.07009659311640969,-0.34301027455527583,-0.05254002781261105,-0.2672630785009118,258
ends,2,63,4,-2,-0.4955662566943999,-0.48935130453252523,-0.017960908377776197,0.07173733577036227,-0.33787920980899067,-0.053157779041598414,-0.2664861557402852,227
ends,2,63,4,-3,-0.4711320550458982,-0.46829017375215193,-0.01709716106481729,0.07334489455401925,-0.3182548121997058,-0.05372161051280121,-0.2553760107998517,247
ends,2,63,4,-4,-0.39928287727606787,-0.38904035250632896,-0.015811352440332938,0.08165480514445686,-0.32356486305064375,-0.04886609841148968,-0.23854314773985197,173
ends,2,126,1,-1,-0.2992997412425354,-0.3046260301962008,-0.014774831996840154,0.0998975872793074,-0.30929750096281167,-0.047768998943889314,-0.22471364826209705,206
ends,2,126,1,-2,-0.2935366381765234,-0.29594327097064804,-0.01478734708798446,0.10138955507940346,-0.345836933887301,-0.04275814882398668,-0.22488202892081877,196
ends,2,126,1,-3,-0.2766158051288024,-0.2806766704150588,-0.01401737616769283,0.10385457108714755,-0.35580969146153335,-0.039395712101361495,-0.21445831715058594,227
ends,2,126,1,-4,-0.31179352204488614,-0.30988966707180204,-0.0199864397574413,0.10962920380772319,-0.41693138525530216,-0.047936999861986594,-0.29193094976099865,171
ends,2,126,2,-1,-0.2272006166812976,-0.23240915490497285,-0.007084248776289437,0.09814290537014744,-0.2967273061885722,-0.023874610218000462,-0.11446752150012651,185
ends,2,126,2,-2,-0.23352554665576902,-0.23645475664885152,-0.008215468385558089,0.09970354734964562,-0.34664643600887135,-0.02369984956472433,-0.13156124636330258,174
ends,2,126,2,-3,-0.2526319111299267,-0.25736802681765136,-0.010830641797589413,0.1017848652733662,-0.3553619725092077,-0.030477773750281576,-0.16989706851659958,198
ends,2,126,2,-4,-0.2638987191053896,-0.26363493292721724,-0.013906434919986665,0.10712485766240196,-0.40955345660344805,-0.03395511549412128,-0.2129455838396891,127
ends,2,126,3,-1,-0.31062802604724327,-0.31342816993219363,-0.011094295296838363,0.08787352446978516,-0.29690865795608196,-0.037366021500388195,-0.1736722622087743,205
ends,2,126,3,-2,-0.3072163792453116,-0.30714244530919427,-0.011500897862283477,0.08966835455977006,-0.34709343441870344,-0.033134875862877285,-0.17946263766535697,189
ends,2,126,3,-3,-0.3259347522361507,-0.32808217857720856,-0.014107408134751198,0.09197658934939297,-0.3558030080971163,-0.03964949090846524,-0.2156839304863788,213
ends,2,126,3,-4,-0.3324826021896482,-0.3283736228210113,-0.017173012248279385,0.09785286309025126,-0.4099574165426529,-0.041889746484175795,-0.2563579734948336,142
ends,2,126,4,-1,-0.4502084502840329,-0.44912296335829266,-0.013153677964101052,0.06860710878506913,-0.2199265366373283,-0.05980941711364388,-0.20260873675698654,171
ends,2,126,4,-2,-0.43273964577870655,-0.42746272754855175,-0.01298121036982236,0.07064470434771278,-0.24551038607452397,-0.05287438375776881,-0.2002224838078588,145
ends,2,126,4,-3,-0.44868858409884577,-0.44688269199428987,-0.015583754621076307,0.07355111128274215,-0.2591706687781839,-0.060129314380146764,-0.23552653453613537,168
ends,2,126,4,-4,-0.42648934425846385,-0.41706391664279613,-0.01766307908208764,0.08098865466229484,-0.3347052621959227,-0.05277203879677398,-0.26267300956113226,90
no_3m2y,5,10,1,-1,-0.5230561000607221,-0.5337277103698431,-0.04109035216977375,0.1074105108975412,-0.5324064060043101,-0.07717854576197775,-0.5120077438883905,405
no_3m2y,5,10,1,-2,-0.46584430419794237,-0.477384857491062,-0.03486889278790617,0.10685117447649616,-0.4793361331795195,-0.0727441358459976,-0.45494767557925675,415
no_3m2y,5,10,1,-3,-0.4157127363670569,-0.4265841217832771,-0.029632500031863573,0.1067495072541203,-0.4288642334423032,-0.0690952933846141,-0.4021116175718249,430
no_3m2y,5,10,1,-4,-0.4891389101218765,-0.49957852466188657,-0.03705628618012513,0.10648230271261347,-0.5010571462690472,-0.07395620730300376,-0.475689631536526,451
no_3m2y,5,10,1,-5,-0.5263231497125926,-0.5352016789046761,-0.04054152143700085,0.10595352717730949,-0.5310523230787574,-0.07634185874936539,-0.507209838886177,458
no_3m2y,5,10,1,-6,-0.5881761730330848,-0.5964730445729782,-0.047540997102500926,0.10705829806886827,-0.5849525534716515,-0.08127325339525147,-0.5652011681520085,490
no_3m2y,5,10,1,-7,-0.5605654121509933,-0.5644467882318516,-0.04544816951590003,0.10819721049465299,-0.5646057180067037,-0.08049541134006087,-0.5485727876171902,506
no_3m2y,5,10,1,-8,-0.4626477750870711,-0.4667022722121527,-0.0360355373858785,0.10956793078304408,-0.4836413444698737,-0.07450880243784282,-0.4661046322720951,504
no_3m2y,5,10,1,-9,-0.40693949481204533,-0.40840997803147017,-0.03117618212173079,0.11164832876592086,-0.4282673617704442,-0.072796072978453,-0.4181686496656455,492
no_3m2y,5,10,1,-10,-0.3416000248421341,-0.3379818612948161,-0.025043596351443376,0.11381784579276957,-0.4123116303438979,-0.060739485642340954,-0.35187974268555466,461
no_3m2y,5,10,2,-1,-0.5036605561404026,-0.5131574846212006,-0.038514896456417036,0.10643092411690892,-0.510461405603227,-0.07545114289473633,-0.4891053979332547,418
no_3m2y,5,10,2,-2,-0.42504732736336737,-0.4357312526299558,-0.03016678087851843,0.10591075474886716,-0.4342175745224747,-0.06947388279181,-0.4077157149273479,426
no_3m2y,5,10,2,-3,-0.36934134991547957,-0.37961523908744826,-0.024444428052421197,0.105948551469708,-0.37434170205565004,-0.0652997726894645,-0.3450351919556708,442
no_3m2y,5,10,2,-4,-0.48000612336627774,-0.48986211679104014,-0.03599502147408351,0.10626230436118814,-0.49157063121250844,-0.07322451584485055,-0.465720798096915,462
no_3m2y,5,10,2,-5,-0.49498888357987436,-0.5044135157262472,-0.03705092637223795,0.10543628336530486,-0.501009657103381,-0.07395251937148321,-0.475639727901747,469
no_3m2y,5,10,2,-6,-0.5696852243623188,-0.5772420853687855,-0.045405044824815,0.1066740325549332,-0.5687465317521478,-0.0798335326721639,-0.5482239300760186,494
no_3m2y,5,10,2,-7,-0.5306884770690078,-0.5358279175886493,-0.042097528089957814,0.10777355795057648,-0.5377212424023075,-0.07828875776207789,-0.520698319852239,506
no_3m2y,5,10,2,-8,-0.491743639002287,-0.49491133374762786,-0.038999505259752376,0.10938607777757202,-0.5101278245760812,-0.07645045688727362,-0.49349065337326825,509
no_3m2y,5,10,2,-9,-0.428369783041398,-0.4302963865319928,-0.03321572414977925,0.11111922589877893,-0.44850281696034217,-0.0740591204641559,-0.43876153072667334,495
no_3m2y,5,10,2,-10,-0.3581049928075718,-0.3537357964296641,-0.0267145446736492,0.11347119693607258,-0.40134669461651606,-0.06656226407738267,-0.37061364413644093,460
no_3m2y,5,10,3,-1,-0.5356609346690535,-0.5454596915405113,-0.04144213637963268,0.1058741239754203,-0.542140664768914,-0.07644166739880558,-0.515059891345534,430
no_3m2y,5,10,3,-2,-0.5085292247318107,-0.5198350308798266,-0.03826293642444467,0.10516137009105515,-0.507726180373983,-0.0753613618983776,-0.48681129597995576,438
no_3m2y,5,10,3,-3,-0.4391885344753604,-0.45031773932771807,-0.03119527834016045,0.10510904918185786,-0.43836588975403606,-0.07116264989884111,-0.41836471767196015,453
no_3m2y,5,10,3,-4,-0.5505300445378983,-0.5604459120864022,-0.04266594158750292,0.10542215742810189,-0.5435986750274354,-0.07848794257151118,-0.525538424928825,473
no_3m2y,5,10,3,-5,-0.5604042412410335,-0.5691322254240142,-0.04335197760767129,0.10493506318098778,-0.5491590345315891,-0.07894248274481873,-0.5313188133369027,476
no_3m2y,5,10,3,-6,-0.6349888301694887,-0.6420339145224663,-0.05160269877885171,0.1060613171140283,-0.6129419327336705,-0.08418856016051622,-0.5958407214743532,500
no_3m2y,5,10,3,-7,-0.5862570031042776,-0.5890306841866016,-0.04769574093412976,0.10758778850689332,-0.5761429213034459,-0.08278456468097284,-0.5664074908497988,509
no_3m2y,5,10,3,-8,-0.5090078082021512,-0.5117527940970289,-0.040786605345892735,0.10934165831940128,-0.5179153459554252,-0.07875149030514161,-0.5093578366918057,513
no_3m2y,5,10,3,-9,-0.4082631860470451,-0.4103650124080952,-0.030998071420451856,0.11101039947264811,-0.4246483569783709,-0.07299703604417977,-0.4163369212157645,498
no_3m2y,5,10,3,-10,-0.3537840593657473,-0.3495654080232281,-0.025977410969882153,0.11290049934577404,-0.39856993529862095,-0.06517654411243806,-0.3624129803203877,462
no_3m2y,5,10,4,-1,-0.540922193688031,-0.5505803567765946,-0.04102685570780373,0.10434242618631259,-0.535551074787253,-0.07660680304693927,-0.5114549130934447,442
no_3m2y,5,10,4,-2,-0.5231928733868936,-0.5344147458857512,-0.03893158841841182,0.10381350444539507,-0.5108131942684423,-0.07621492329337232,-0.4928782122153401,447
no_3m2y,5,10,4,-3,-0.45296078133685047,-0.46414282898780135,-0.03186884415501423,0.10376073799588388,-0.44188785706736505,-0.07211975537530076,-0.4252408092729335,462
no_3m2y,5,10,4,-4,-0.5664981843486401,-0.5769917732380481,-0.04329933100242944,0.10390106853938047,-0.5461996263342574,-0.07927382025693949,-0.5308775843189742,481
no_3m2y,5,10,4,-5,-0.5754776581789686,-0.5849010183382761,-0.043882587386776306,0.1034248637260802,-0.5509071688261298,-0.07965513950432176,-0.5357440715099586,482
no_3m2y,5,10,4,-6,-0.6549499658865944,-0.6635370318123143,-0.05237300747812923,0.104345875384504,-0.6161382350312731,-0.08500204093886651,-0.6014172751103193,506
no_3m2y,5,10,4,-7,-0.600405566163934,-0.6049723681748068,-0.048017563223078596,0.10591413743333772,-0.5762182475638873,-0.08333225028205085,-0.5689062080905185,512
no_3m2y,5,10,4,-8,-0.5410192822185306,-0.5448404480400209,-0.0431162587875743,0.10769678964410577,-0.534962614554784,-0.08059676996953755,-0.5293402171825294,518
no_3m2y,5,10,4,-9,-0.4433495041194512,-0.4472153434007437,-0.03377162927559263,0.10915277174865344,-0.44909068093033994,-0.0752000224222668,-0.44425422586091523,504
no_3m2y,5,10,4,-10,-0.37376723516064536,-0.37004866305778583,-0.02767678496117343,0.1118519753402892,-0.39169487848368995,-0.0706590422328585,-0.3811692655030945,462
no_3m2y,5,10,5,-1,-0.5310967124090823,-0.5406699939628189,-0.039787281741345826,0.1039232345488127,-0.5251780691287904,-0.07575960246654687,-0.5005437435852484,449
no_3m2y,5,10,5,-2,-0.513256399786795,-0.5243740395518726,-0.03768930609791887,0.10339206652606756,-0.4998876926073618,-0.07539554715047174,-0.48155215053523015,454
no_3m2y,5,10,5,-3,-0.4423841226377582,-0.4536757157472014,-0.030581322676967226,0.10333686305533338,-0.429059437831689,-0.07127525927762866,-0.41202975133131425,466
no_3m2y,5,10,5,-4,-0.5387028260892716,-0.5499533443844504,-0.04014087479558237,0.10326697185575043,-0.519889724440739,-0.077210363868536,-0.5036793591766797,485
no_3m2y,5,10,5,-5,-0.5312025390742301,-0.5418050445566356,-0.03895039488150498,0.1025340688433973,-0.5096054706848763,-0.07643245043888208,-0.4930478695495236,487
no_3m2y,5,10,5,-6,-0.6088894445249876,-0.6188554342648255,-0.047235747621610646,0.1035056583610435,-0.578959059440644,-0.0815873710780984,-0.5628122915760199,507
no_3m2y,5,10,5,-7,-0.552763422435366,-0.5583748131500365,-0.042653938161194005,0.10504646995923086,-0.5334860436862306,-0.07995324088793011,-0.5254366917643167,512
no_3m2y,5,10,5,-8,-0.5236543845554561,-0.5274196084683745,-0.04104972097768134,0.10724194254743798,-0.5174877293712138,-0.07932501322796545,-0.5116540570528766,515
no_3m2y,5,10,5,-9,-0.38649975348874,-0.3906462997791237,-0.027447124645863075,0.1085103938314208,-0.3969333851019318,-0.06914793684792903,-0.378665180604954,501
no_3m2y,5,10,5,-10,-0.3594402500477031,-0.3566306255712843,-0.025865356162775077,0.11130353855495065,-0.3834180009474851,-0.06745994214892828,-0.3611575890336226,457
no_3m2y,5,10,6,-1,-0.47688020848601015,-0.4841593745556412,-0.03262247576153643,0.1008144650817979,-0.4888884113256672,-0.06672785651244524,-0.4328435044408674,468
no_3m2y,5,10,6,-2,-0.4326040588018537,-0.4410171173218051,-0.028046210784776537,0.10033686130553657,-0.44372934563215366,-0.0632056704404367,-0.3851773484084722,470
no_3m2y,5,10,6,-3,-0.36824050980230943,-0.37665520180614837,-0.021636819854751632,0.10009433985307213,-0.3733441083720678,-0.057954094813754985,-0.31204623743846505,482
no_3m2y,5,10,6,-4,-0.48431151760624525,-0.4922088906147795,-0.033014428590126155,0.1002271940600881,-0.4928806898341682,-0.06698259694700963,-0.4367600286719179,502
no_3m2y,5,10,6,-5,-0.4778456767486756,-0.4843066675151741,-0.03238427669574473,0.10022057902914569,-0.470767564472836,-0.06879037372085849,-0.4304508281871118,504
no_3m2y,5,10,6,-6,-0.5782798297253133,-0.5840427842098543,-0.04280477714579878,0.10134102604344963,-0.5478884681761457,-0.07812680797661374,-0.5267136127685257,525
no_3m2y,5,10,6,-7,-0.4819410440317933,-0.4846590690227088,-0.034293599531348584,0.1029016524413618,-0.4825076375604201,-0.07107369264606574,-0.4493655166374205,527
no_3m2y,5,10,6,-8,-0.46757637896997706,-0.4699473260123908,-0.03399130701293307,0.10493979865293607,-0.4701501789839024,-0.07229882818803927,-0.44641079682161,529
no_3m2y,5,10,6,-9,-0.33990698543721765,-0.34294854414429915,-0.02161151609727663,0.10643561987268452,-0.3570757799815374,-0.06052361237828579,-0.3117419314226817,517
no_3m2y,5,10,6,-10,-0.37643123696138125,-0.37039852326804884,-0.026648990872796263,0.10906395203776535,-0.3873323214964963,-0.06880136098592361,-0.3698883963752785,476
no_3m2y,5,10,7,-1,-0.5005253590356231,-0.5054575167136109,-0.032565473543525125,0.09673927925085427,-0.47106269035775955,-0.06913193129091272,-0.43227178806530464,491
no_3m2y,5,10,7,-2,-0.45906663766939143,-0.46579632710690877,-0.028480579958920393,0.09637610993856517,-0.4319399416890036,-0.06593643516168826,-0.3898587680112703,494
no_3m2y,5,10,7,-3,-0.41677202746457975,-0.4242538997267643,-0.024453341027317443,0.09625932151367823,-0.38430963695344716,-0.06362926837111703,-0.3451375053867737,498
no_3m2y,5,10,7,-4,-0.4912919820223365,-0.49782312092322484,-0.031806444987726,0.0969255626727994,-0.4611200314788582,-0.06897649812722198,-0.42460703907693553,513
no_3m2y,5,10,7,-5,-0.5040357682458775,-0.5093084568274078,-0.033454193957344724,0.09770261561125602,-0.47023383707257743,-0.0711437402412649,-0.4411239942620271,512
no_3m2y,5,10,7,-6,-0.60623494346049,-0.6082068021584698,-0.04377998802592953,0.09877288730171536,-0.5408934659286965,-0.08094013106769687,-0.5348914780067724,535
no_3m2y,5,10,7,-7,-0.4879659066428633,-0.48890542795415953,-0.03352017986531297,0.10049332811002877,-0.4613513025030569,-0.0726565194103703,-0.4417760452031585,534
no_3m2y,5,10,7,-8,-0.5159953077411493,-0.5180837448176421,-0.037654741859624696,0.10287215416446631,-0.4952324984171013,-0.07603447265674115,-0.48123364405019486,542
no_3m2y,5,10,7,-9,-0.41301109094816607,-0.4152161865174942,-0.028189488467475043,0.1044382294461158,-0.3841361956334818,-0.07338409862936127,-0.38672525048792394,528
no_3m2y,5,10,7,-10,-0.37635040707542283,-0.37039599167513576,-0.025013888840950904,0.10561348459226604,-0.38793282727781986,-0.06447994880061308,-0.35154197419152644,490
no_3m2y,5,10,8,-1,-0.3820028949512158,-0.39280630896118457,-0.017607655323513494,0.08858748440180013,-0.3591957036826231,-0.04901967129058761,-0.26196135564575873,499
no_3m2y,5,10,8,-2,-0.3313084290794695,-0.34286832447118054,-0.013039067851759678,0.08823491461015606,-0.3476493763079378,-0.037506374929348496,-0.201023745427097,502
no_3m2y,5,10,8,-3,-0.24279249556941673,-0.25340961302115966,-0.005350368495833258,0.08838819666426141,-0.28673725643443027,-0.018659481374568968,-0.08765099043238145,502
no_3m2y,5,10,8,-4,-0.3316404490337529,-0.3436354928472742,-0.013397455228045141,0.08902921295985518,-0.3310719167592107,-0.040466903261351335,-0.20597019509662662,515
no_3m2y,5,10,8,-5,-0.3404556822078165,-0.35085671103466404,-0.014394535012686727,0.08955473216166622,-0.31988395521240376,-0.04499924043745401,-0.21958059917185724,516
no_3m2y,5,10,8,-6,-0.44753419806760586,-0.45608408976861253,-0.024390811318120376,0.09067653073262284,-0.40952912098558486,-0.05955818540918587,-0.344419399435536,537
no_3m2y,5,10,8,-7,-0.3736564173334013,-0.377752773945361,-0.018324422304971,0.09175213109032813,-0.34956942386683876,-0.05241998027822739,-0.2711151109673062,532
no_3m2y,5,10,8,-8,-0.35018235703579953,-0.3572550429095829,-0.017884581583641923,0.09559716326652991,-0.3346498224013849,-0.05344267466005358,-0.26551070746259653,540
no_3m2y,5,10,8,-9,-0.27452580013242134,-0.27971649254612063,-0.011129532826142596,0.0966202700561059,-0.30720283830026984,-0.03622861327623619,-0.17417559391424942,515
no_3m2y,5,10,8,-10,-0.25944233172884884,-0.25955728676506395,-0.010542274308049215,0.09903656414584301,-0.32116397720155854,-0.032825207857707574,-0.1657494100896374,474
no_3m2y,5,10,9,-1,-0.4957140008909703,-0.5047220285367541,-0.023939227580918487,0.08237688083062046,-0.37288735007154356,-0.0641996237639207,-0.33921125077427317,491
no_3m2y,5,10,9,-2,-0.44473456426677654,-0.45600968005770137,-0.019622521677510996,0.0819739133269761,-0.345230807589989,-0.05683884881101211,-0.2874215185678374,492
no_3m2y,5,10,9,-3,-0.3692235579129035,-0.3807923287441912,-0.013684771225098258,0.08231097568619164,-0.2774767919967887,-0.049318615537607316,-0.2099148822494209,495
no_3m2y,5,10,9,-4,-0.4172232953741829,-0.4302119299398316,-0.01839606525744264,0.08398486047559645,-0.3650406657288543,-0.05039456418016427,-0.27202415574395555,507
no_3m2y,5,10,9,-5,-0.40867643738206755,-0.419355093776421,-0.018028064985794456,0.08467970302405246,-0.35834279003275565,-0.05030955132136616,-0.26734340120251865,506
no_3m2y,5,10,9,-6,-0.5443294933317699,-0.5543583625564139,-0.03036384208832521,0.08650981710824587,-0.47602316363981884,-0.06378648017074207,-0.409770186153946,524
no_3m2y,5,10,9,-7,-0.43932460745557345,-0.443384896362795,-0.022041537434189018,0.08753220535059204,-0.388967300950586,-0.05666681332935272,-0.3168962362764183,516
no_3m2y,5,10,9,-8,-0.436862841089659,-0.4421985421223017,-0.023227699540118163,0.09024930465425095,-0.38388533038593087,-0.060506869373640026,-0.3309260304272551,524
no_3m2y,5,10,9,-9,-0.40325066450688307,-0.40599022665891643,-0.020850948964219795,0.09147148882230116,-0.35959761927825495,-0.05798411292619106,-0.302535883924277,508
no_3m2y,5,10,9,-10,-0.4039930372587504,-0.4024365977792628,-0.022063485702712216,0.09383135676434035,-0.3650486998885694,-0.06043984188807428,-0.3171583344718317,462
no_3m2y,5,10,10,-1,-0.34284714684255585,-0.3570227074272888,-0.008322160602409756,0.07459864242566056,-0.2668503119862331,-0.031186624967630163,-0.13315732587663953,466
no_3m2y,5,10,10,-2,-0.3055966458753582,-0.3191217787286343,-0.005638926100694053,0.0748009618312867,-0.25655391698835084,-0.021979497202336988,-0.09216627846175673,463
no_3m2y,5,10,10,-3,-0.24902727653516535,-0.2617740594520071,-0.0014929872941940037,0.07502006051781207,-0.19847902447055177,-0.00752214143623785,-0.025224386011610478,464
no_3m2y,5,10,10,-4,-0.34907491789820255,-0.3644532511714182,-0.009175107603806909,0.07553250325672364,-0.2643936594534738,-0.034702449456513844,-0.1458181928519916,476
no_3m2y,5,10,10,-5,-0.3728720495579011,-0.3871024583587718,-0.011099490364653741,0.07585825352326814,-0.2612820133037352,-0.04248088195704005,-0.1737464865340399,478
no_3m2y,5,10,10,-6,-0.5112887659480567,-0.5281289793087364,-0.022553986410370652,0.07781242132901642,-0.3994082916622026,-0.056468498228989104,-0.32299107157888396,502
no_3m2y,5,10,10,-7,-0.4483798414722676,-0.4600067856116826,-0.01853991903414498,0.07932481325311941,-0.34399578404151954,-0.05389577400142571,-0.2738462282399823,491
no_3m2y,5,10,10,-8,-0.43005397491000946,-0.44222829631066135,-0.018429504764531646,0.08195273206330525,-0.3468494112419104,-0.05313402349032092,-0.2724480889258498,490
no_3m2y,5,10,10,-9,-0.372128365955978,-0.37859170041316526,-0.014787733007673443,0.08424617479371325,-0.27629550110407536,-0.05352143972153633,-0.22488722061790767,466
no_3m2y,5,10,10,-10,-0.3236118594165979,-0.3254144717502577,-0.01139450770012318,0.08583579265314205,-0.3056362968545713,-0.03728126474960187,-0.177951250244631,411
no_3m2y,5,15,1,-1,-0.09287716988266172,-0.09787985542840953,0.004112384145419368,0.10818829288588065,-0.2507393523714193,0.0164010320140243,0.0726951485096543,326
no_3m2y,5,15,1,-2,-0.16863990757952954,-0.17707348846579898,-0.004152558980289767,0.10843490457357553,-0.253662050583607,-0.016370438426780293,-0.06868088954813256,334
no_3m2y,5,15,1,-3,-0.19559669733967902,-0.20432696227259517,-0.0071214001403606675,0.10864023386345376,-0.25965739429518664,-0.027426140355798368,-0.11503390685152026,356
no_3m2y,5,15,1,-4,-0.21602158177573863,-0.22519674349244118,-0.009170020832919845,0.10816766504940992,-0.2634865458543414,-0.034802615075416966,-0.14574320524639783,366
no_3m2y,5,15,1,-5,-0.19163414363972836,-0.20051698957904449,-0.006586645540485936,0.10828518256175787,-0.27598187606947966,-0.02386622496481515,-0.1068484138500202,375
no_3m2y,5,15,1,-6,-0.19363717359835433,-0.20309061920368968,-0.007418023150468134,0.11033133769875995,-0.32377362973346385,-0.02291114059095789,-0.11954380968960265,400
no_3m2y,5,15,1,-7,-0.18054365956747953,-0.1889805101143781,-0.006358176477072042,0.11162732827360679,-0.28717466920497436,-0.02214045025166832,-0.10332954791329052,406
no_3m2y,5,15,1,-8,-0.17151180965989102,-0.1777914941586092,-0.00574685832633226,0.11301036644261814,-0.30656710757013816,-0.018745841234834568,-0.09384976583557669,417
no_3m2y,5,15,1,-9,-0.1915864735500439,-0.19694894283397013,-0.008016121849284352,0.11306362205526418,-0.33957093123393156,-0.023606619742612828,-0.12857167226236865,412
no_3m2y,5,15,1,-10,-0.1732386960915844,-0.17518966375016862,-0.006449733023418447,0.11479294867096619,-0.335905501992322,-0.01920103417527788,-0.10474126041390319,391
no_3m2y,5,15,2,-1,-0.1116117756496524,-0.11742518274059101,0.00233763885822591,0.10700855989023385,-0.22265726427360572,0.010498821432357907,0.04073284339350369,338
no_3m2y,5,15,2,-2,-0.18704484814606487,-0.19607105646030673,-0.005870327669850406,0.10751950923715844,-0.24403142811639258,-0.024055621504007713,-0.09577199096534339,344
no_3m2y,5,15,2,-3,-0.2039420117113425,-0.21297861006287316,-0.00762518124559064,0.10735869441188842,-0.24994844189974535,-0.030507016517626905,-0.122680630900874,363
no_3m2y,5,15,2,-4,-0.23570533588730685,-0.24534783037260674,-0.010932859604189105,0.10715054759338447,-0.2732449320574456,-0.04001120724131358,-0.17136262508344746,372
no_3m2y,5,15,2,-5,-0.18665045179540116,-0.19500481611643777,-0.005777047661770229,0.10734838442027718,-0.28613586299887556,-0.020189876239990693,-0.094320121735185,382
no_3m2y,5,15,2,-6,-0.195104635409,-0.20408686491599345,-0.007302831162177337,0.10941682784727164,-0.3332573615601244,-0.021913487906132272,-0.11779498872651961,403
no_3m2y,5,15,2,-7,-0.16589390036055052,-0.17341574183501254,-0.0044984282026738764,0.11077791754434528,-0.2979460551038159,-0.01509812976414959,-0.07419632534623555,406
no_3m2y,5,15,2,-8,-0.16546583738602133,-0.17101145551204566,-0.004838088990424483,0.11217837789894192,-0.2953046297029065,-0.016383383475199423,-0.07958281637986786,418
no_3m2y,5,15,2,-9,-0.20847926934767602,-0.21386004918735813,-0.009732148910302607,0.11250482653804227,-0.33931165402122887,-0.02868203551208919,-0.15399252885067216,415
no_3m2y,5,15,2,-10,-0.18855566210587862,-0.19034458893726447,-0.008047939162416529,0.11430015587538375,-0.3312709266833578,-0.024294130616868397,-0.12904948133257566,391
no_3m2y,5,15,3,-1,-0.18504382433724045,-0.19365153894973502,-0.005250558527907456,0.10611856141496198,-0.24011604270985787,-0.021866754376973982,-0.08608426971582228,352
no_3m2y,5,15,3,-2,-0.25862431405356157,-0.2697608103110038,-0.013229495995464635,0.10678889052375624,-0.24827882133875143,-0.05328483486480839,-0.20365562865518905,357
no_3m2y,5,15,3,-3,-0.2843252792527572,-0.2955349517499042,-0.015883056765709447,0.10665577446139941,-0.26587886405422256,-0.05973794427852792,-0.2394912028336562,376
no_3m2y,5,15,3,-4,-0.3125343296096666,-0.32398370917028435,-0.01882236574557139,0.10661422773825084,-0.29876075550810205,-0.06300146655326339,-0.27741125396459343,385
