date,strategy_pres,benchmark_tlt,weight_tlt,net_return,z_final,z_rr,z_yc,regime_hmm,regime_yc
2018-09-21,1.3092055988132407,0.9875977810228693,0.0,0.00018120866177406825,1.2202020363355217,1.314523795417931,-0.4716087954120465,CALM,BEAR_FLAT
2018-09-24,1.3092055988132407,0.9850676415326314,0.0,0.0,0.5975469386774308,0.6918686977598401,-0.4716087954120465,CALM,BEAR_FLAT
2018-09-25,1.3092055988132407,0.9840555857365363,0.0,0.0,1.659563360438738,1.7538851195211473,-0.4716087954120465,CALM,BEAR_FLAT
2018-09-26,1.3094427952257441,0.9909713003431866,0.0,0.00018117583114407587,0.8540271525829437,0.948348911665353,-0.4716087954120465,CALM,BEAR_FLAT
2018-09-27,1.3096799916382478,0.9916460042072501,0.0,0.00018114301240834685,-0.08514298729336212,0.009178771789047191,-0.4716087954120465,CALM,BEAR_FLAT
2018-09-28,1.3097985898444993,0.9890315267340043,0.0,9.055510277988787e-05,-0.613121409261016,-0.5187996501786066,-0.4716087954120465,CALM,BEAR_FLAT
2018-10-01,1.3077824203382193,0.979585672637116,0.0,-0.0015392973560304224,0.16111656590000545,0.25543832498241476,-0.4716087954120465,CALM,BEAR_FLAT
2018-10-02,1.3076638221319676,0.985573669430679,0.0,-9.068649678056762e-05,0.056830214435258486,0.1498954905465308,-0.4653263805563616,CALM,BEAR_FLAT
2018-10-03,1.307901018544471,0.9684530588800692,0.0,0.0001813894431343943,1.27007796840719,1.3618818949460962,-0.4590196326945321,CALM,BEAR_FLAT
2018-10-04,1.3081382149569745,0.9616216822564267,0.0,0.00018135654697126746,3.4386592727005496,3.529196600199719,-0.45268663749584764,CALM,BEAR_FLAT
2018-10-05,1.3081382149569745,0.9533565599216496,0.0,0.0,3.587473339270662,3.67673841625071,-0.446325384900242,CALM,BEAR_FLAT
2018-10-08,1.3037407227269349,0.9501517165673481,1.0,-0.0033616418966738726,2.9653144479083933,3.0533012000211732,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-09,1.316933199417053,0.9597662466302522,1.0,0.0101189419492278,2.725425636557576,2.813412388670356,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-10,1.3133457715451788,0.9571517691570064,1.0,-0.002724077328646768,2.126825412206286,2.214812164319066,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-11,1.3293156117490064,0.968790410812101,1.0,0.012159661644197906,0.7135963202980238,0.8015830724108035,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-12,1.3246866725594912,0.9654168914917838,1.0,-0.00348219726647514,-0.2918630539150937,-0.20387630180231398,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-15,1.324108055160802,0.9649952015767441,1.0,-0.0004367956669869555,0.654502635638233,0.7424893877510127,-0.43993376056389866,STRESS,BEAR_FLAT
2018-10-16,1.3271168656339867,0.9671879891349503,1.0,0.0022723300122355905,1.2375230513232167,1.5047183337565069,-1.3359764121664512,STRESS,BEAR_STEEP
2018-10-17,1.319247669011811,0.961453006290411,1.0,-0.00592954307638649,1.086918571966475,1.1713253056476867,-0.4220336684060589,STRESS,BEAR_FLAT
2018-10-18,1.3187847750928592,0.9611156543583792,1.0,-0.00035087719298254605,-0.41230025988730457,-0.14547314300172326,-1.3341355844279064,STRESS,BEAR_STEEP
2018-10-19,1.3158916880994123,0.9590072047831809,1.0,-0.0021937521937521742,0.7836129878167652,1.0495531082334195,-1.3297006020832716,STRESS,BEAR_STEEP
2018-10-22,1.314155835903344,0.957742135038062,1.0,-0.001319145193914295,1.1480338414118054,1.413148305245422,-1.3255723191680817,STRESS,BEAR_STEEP
2018-10-23,1.3183218811739077,0.9607783024263477,1.0,0.0031701303275801784,-0.2542477769671288,0.010105016602191097,-1.3217639678465996,STRESS,BEAR_STEEP
2018-10-24,1.3282741004313652,0.9680313689650297,1.0,0.0075491573033708015,-0.6684857189303082,-0.40482765129011766,-1.318290338200952,STRESS,BEAR_STEEP
2018-10-25,1.322719373403947,0.963983145780649,1.0,-0.004181913225300593,-1.6092241294760483,-1.346190536583598,-1.315167964462251,STRESS,BEAR_STEEP
2018-10-26,1.3307042935058608,0.9698024666081964,1.0,0.0060367454068241955,-1.2779301105579346,-1.0154470423752093,-1.3124153409136265,STRESS,BEAR_STEEP
2018-10-29,1.3276954830326761,0.9676096790499903,1.0,-0.0022610661796677034,-1.8404351012892355,-1.579555915113548,-1.3043959308784367,STRESS,BEAR_STEEP
2018-10-30,1.321099244687617,0.9628024140185382,1.0,-0.004968186176239953,-0.7986732255517499,-0.5393813244412878,-1.2964595055523105,STRESS,BEAR_STEEP
2018-10-31,1.3143872828628202,0.9579108110040782,1.0,-0.005080588647512263,-0.48391390586562405,-0.22619302663380858,-1.2886043961590774,STRESS,BEAR_STEEP
2018-11-01,1.3124199837072763,0.9564770652929433,1.0,-0.0014967423842225935,0.001994834483872221,0.2581606304689721,-1.2808289799254993,STRESS,BEAR_STEEP
2018-11-02,1.2961029730642355,0.9445854096888251,1.0,-0.012432766070011425,0.4451847926765501,0.700850065225721,-1.2783263627458545,STRESS,BEAR_STEEP
2018-11-05,1.3011948061727023,0.9482962809411741,1.0,0.003928571428571503,0.694235882598304,0.948354973850976,-1.2705954562633597,STRESS,BEAR_STEEP
2018-11-06,1.3003847418145373,0.9477059150601187,1.0,-0.0006225542511560933,1.3664688461582006,1.6201579097584355,-1.2684453180011748,STRESS,BEAR_STEEP
2018-11-07,1.3021205940106053,0.9489709848052376,1.0,0.0013348758565452368,-0.060398492903779855,0.1929425938562488,-1.266705433800143,STRESS,BEAR_STEEP
2018-11-08,1.3020048705308676,0.9488866468222298,1.0,-8.887308922844728e-05,0.7315382549615782,0.9846188486258974,-1.2654029683215962,STRESS,BEAR_STEEP
2018-11-09,1.3117256428288493,0.955971037394896,1.0,0.007466003021953549,-1.3746694320306814,-1.1217557283919157,-1.264568518193828,STRESS,BEAR_STEEP
2018-11-12,1.3202891803294523,0.962212048137483,1.0,0.006528451698279758,-1.7237199895166933,-1.4708726632682256,-1.264236631242338,STRESS,BEAR_STEEP
2018-11-13,1.319479115971287,0.9616216822564274,1.0,-0.0006135507055833322,-1.147518387848513,-0.8962520209247729,-1.2563318346187,STRESS,BEAR_STEEP
2018-11-14,1.3202891803294523,0.962212048137483,1.0,0.0006139273811611723,-2.1626384299810746,-1.9129370205238119,-1.2485070472863133,STRESS,BEAR_STEEP
2018-11-15,1.319710562930763,0.9617903582224433,1.0,-0.0004382505039880469,-0.7471787145625252,-0.4990265819083912,-1.2407606632706698,STRESS,BEAR_STEEP
2018-11-16,1.3273483125934629,0.9673566651009666,1.0,0.00578744300245515,-1.508537513245358,-1.2619192891451378,-1.2330911205011004,STRESS,BEAR_STEEP
2018-11-19,1.331051463945075,0.9700554805572205,1.0,0.002789886660854446,-2.73618753171856,-2.491088151865936,-1.2254968992631199,STRESS,BEAR_STEEP
2018-11-20,1.3315143578640265,0.9703928324892522,1.0,0.0003477656059815981,-1.8265553841858626,-1.5829600800424743,-1.2179765207169406,STRESS,BEAR_STEEP
2018-11-21,1.331051463945075,0.9700554805572205,1.0,-0.00034764470710935136,-0.8510199666923888,-0.6089142575966223,-1.210528545478832,STRESS,BEAR_STEEP
2018-11-23,1.3324401457019297,0.9710675363533157,1.0,0.0010432968179447943,-1.0918083877799778,-0.8496998407686284,-1.2105427350567473,STRESS,BEAR_STEEP
2018-11-26,1.3294313352287448,0.9688747487951094,1.0,-0.002258120548897069,-0.6658153858513907,-0.42520862875603715,-1.2030337854767674,STRESS,BEAR_STEEP
2018-11-27,1.3309357404653372,0.9699711425742126,1.0,0.00113161559888586,-0.46583203910650034,-0.22671270338099753,-1.195596678627514,STRESS,BEAR_STEEP
2018-11-28,1.3244552256000162,0.9652482155257684,1.0,-0.004869141813755307,-0.06362576784937476,0.17402023634870795,-1.1882300209904135,STRESS,BEAR_STEEP
2018-11-29,1.3296627821882208,0.9690434247611254,1.0,0.003931847968545288,-0.7557705730762654,-0.5195840819563733,-1.1809324555994605,STRESS,BEAR_STEEP
2018-11-30,1.3346388918169494,0.9726699580304663,1.0,0.0037423846823323448,-0.40749734411932576,-0.17275681195913034,-1.173702660800977,STRESS,BEAR_STEEP
2018-12-03,1.3410036832025327,0.9773085470959025,1.0,0.0047689239573398545,-1.1618943505933885,-0.9285864807805119,-1.1665393490643836,STRESS,BEAR_STEEP
2018-12-04,1.3634540382716809,0.9936701157994411,1.0,0.016741456679323363,-1.968058071931066,-1.7361698187627628,-1.159441265841517,STRESS,BEAR_STEEP
2018-12-06,1.3677358070219825,0.9967906211707346,1.0,0.0031403836360550663,-2.7686168118239474,-2.539529626797219,-1.1454359251336432,STRESS,BEAR_STEEP
2018-12-07,1.3702817235762157,0.998646056796909,1.0,0.0018614095947202536,-1.911208037713829,-2.2814247020520435,1.8510833216910723,STRESS,BULL_STEEP
2018-12-10,1.3759521740833718,1.0027786179642977,1.0,0.004138164006418421,-1.0758289681404651,-0.8480984731037813,-1.1386524751834186,STRESS,BEAR_STEEP
2018-12-11,1.3757207271238958,1.0026099419982817,1.0,-0.00016820857863764083,-0.38848322904331173,-0.1621164721018769,-1.131833784707174,STRESS,BEAR_STEEP
2018-12-12,1.3695873826977882,0.9981400288988613,1.0,-0.004458277254374199,-0.15874170769807094,0.06627310368084116,-1.1250740568945605,STRESS,BEAR_STEEP
2018-12-13,1.3663471252651276,0.9957785653746393,1.0,-0.0023658639628221234,-0.814026028694333,-0.5903515834544206,-1.1183722261995623,STRESS,BEAR_STEEP
2018-12-14,1.3710917879343807,0.9992364226779644,1.0,0.003472516303887563,-0.8261409538194184,-0.6025285936752199,-1.1180618007209924,STRESS,BEAR_STEEP
2018-12-17,1.3790767080362945,1.0050557435055116,1.0,0.005823767724510542,-1.1838221219261036,-0.96155069739569,-1.1113571226520678,STRESS,BEAR_STEEP
2018-12-18,1.384052817665023,1.0086822767748524,1.0,0.003608290677183712,-0.9345863538965712,-1.3169024521994,1.9115804915141437,STRESS,BULL_STEEP
2018-12-19,1.4023371274636078,1.0220076780901055,1.0,0.013210702341137193,0.0831399775931474,-0.30376101081877616,1.9345049420596176,STRESS,BULL_STEEP
2018-12-20,1.3972452943551412,1.0182968068377565,1.0,-0.003630962204984378,-0.7850360081679938,-0.5598531573292895,-1.1259142541935212,STRESS,BEAR_STEEP
2018-12-21,1.3970138473956655,1.0181281308717407,1.0,-0.00016564518800721295,-1.1968394091145154,-0.971368437456917,-1.1273548582879918,STRESS,BEAR_STEEP
2018-12-24,1.4039572561799383,1.0231884098522166,1.0,0.00497017892644136,-1.5273535433333127,-1.9282742362005512,2.004603464336192,STRESS,BULL_STEEP
2018-12-26,1.3889132038140142,1.0122244720611855,1.0,-0.010715463237718437,-0.7837647719129287,-0.5599626774312385,-1.119010472408451,STRESS,BEAR_STEEP
2018-12-27,1.38914465077349,1.0123931480272013,1.0,0.00016663889351775651,-1.3324687001058217,-1.1100353926375859,-1.1121665373411798,STRESS,BEAR_STEEP
2018-12-28,1.4008327222270156,1.0209112843110022,1.0,0.0084138620459846,0.8871556848066241,0.496012347494048,1.9557166865628803,STRESS,BULL_STEEP
2018-12-31,1.406156002294958,1.024790831529367,1.0,0.003800082610491584,0.5141476382490862,0.1275430004779552,1.9330231888556544,STRESS,BULL_STEEP
2019-01-02,1.4135623049981823,1.0301884624418747,1.0,0.005267056209365517,1.025069517337238,0.6472080956355348,1.8893071085085151,STRESS,BULL_STEEP
2019-01-03,1.4296478686817473,1.0419114420799769,1.0,0.011379451494064607,0.08862872323649384,-0.2850184642373468,1.868235937369203,STRESS,BULL_STEEP
2019-01-04,1.4130994110792308,1.0298511105098427,1.0,-0.0115751983163348,2.052787351038723,1.683255475442304,1.8476593779820947,STRESS,BULL_STEEP
2019-01-07,1.4089333658086671,1.0268149431215572,1.0,-0.002948161493735113,1.6607594270570558,1.2952481055647427,1.8275566074615652,STRESS,BULL_STEEP
2019-01-08,1.405230214457055,1.0241161276653035,1.0,-0.0026283367556467763,1.807662544598594,1.4460809432544783,1.8079080067205784,STRESS,BULL_STEEP
2019-01-09,1.4030314683420353,1.0225137059881526,1.0,-0.0015646874742650807,0.41229862154568475,0.054559607125287624,1.7886950721019856,STRESS,BULL_STEEP
